closed_date;type;open_date;:LABEL;:ID
2022-09-18T00:32:26.806112;Incendio doloso Auto;2022-09-13T00:24:43.806112;Claim;42620
;Incendio doloso Auto;2022-03-18T00:28:57.806147;Claim;42623
2022-07-20T00:32:28.806182;Furto in Casa;2022-07-15T00:26:54.806182;Claim;42626
2023-01-16T00:35:39.806217;Incendio doloso Auto;2023-01-11T00:26:08.806217;Claim;42629
2022-02-16T00:35:08.807933;Furto in Casa;2022-02-11T00:27:15.807933;Claim;42632
;Incendio doloso Auto;2022-06-26T00:29:24.808001;Claim;42635
2022-01-31T00:30:47.808037;Incendio doloso Auto;2022-01-26T00:25:29.808037;Claim;42638
;Incendio doloso Casa;2022-04-13T00:25:09.808073;Claim;42641
2022-02-01T00:36:37.808106;Incendio doloso Auto;2022-01-27T00:29:30.808106;Claim;42644
;Incidente Auto;2022-06-30T00:24:51.808206;Claim;42647
2022-05-08T00:39:41.808245;Incendio doloso Casa;2022-05-03T00:30:02.808245;Claim;42650
2022-06-28T00:30:47.808278;Incendio doloso Auto;2022-06-23T00:25:16.808278;Claim;42653
;Furto Auto;2023-01-08T00:28:15.808310;Claim;42656
;Furto Auto;2023-01-02T00:28:48.808344;Claim;42659
;Incendio doloso Auto;2022-03-16T00:24:59.814387;Claim;42662
2022-11-02T00:36:24.814488;Incendio doloso Casa;2022-10-28T00:27:35.814488;Claim;42665
;Furto Auto;2022-03-15T00:27:48.814536;Claim;42668
;Furto Auto;2022-06-28T00:25:21.814580;Claim;42671
2022-02-08T00:39:59.814621;Furto Auto;2022-02-03T00:29:20.814621;Claim;42674
2022-09-09T00:33:34.814662;Furto in Casa;2022-09-04T00:27:06.814662;Claim;42677
2022-09-08T00:33:54.814704;Incidente Auto;2022-09-03T00:27:21.814704;Claim;42680
2022-10-22T00:35:16.814803;Incendio doloso Auto;2022-10-17T00:29:33.814803;Claim;42683
2022-08-26T00:36:07.814857;Incidente Auto;2022-08-21T00:27:11.814857;Claim;42686
2022-02-03T00:32:08.814935;Furto Auto;2022-01-29T00:24:57.814935;Claim;42689
2022-07-19T00:35:03.814991;Furto in Casa;2022-07-14T00:29:41.814991;Claim;42692
;Furto in Casa;2022-02-15T00:25:56.815036;Claim;42695
;Incendio doloso Casa;2022-12-24T00:29:50.815108;Claim;42698
;Incendio doloso Auto;2022-04-05T00:30:09.815162;Claim;42701
2022-04-16T00:33:22.815206;Incidente Auto;2022-04-11T00:26:50.815206;Claim;42704
;Incidente Auto;2022-04-25T00:27:37.815264;Claim;42707
2022-07-19T00:33:07.815309;Furto Auto;2022-07-14T00:25:17.815309;Claim;42710
;Furto in Casa;2022-03-30T00:28:25.815350;Claim;42713
;Incendio doloso Casa;2022-09-10T00:30:07.815391;Claim;42716
2023-01-02T00:32:28.815433;Furto Auto;2022-12-28T00:25:02.815433;Claim;42719
2022-06-02T00:37:32.815473;Incidente Auto;2022-05-28T00:29:54.815473;Claim;42722
;Incidente Auto;2022-09-17T00:27:17.815515;Claim;42725
2022-04-03T00:34:28.815555;Incendio doloso Casa;2022-03-29T00:25:51.815555;Claim;42728
2022-12-12T00:31:34.815597;Furto Auto;2022-12-07T00:25:41.815597;Claim;42731
2022-07-25T00:36:44.815638;Furto in Casa;2022-07-20T00:30:04.815638;Claim;42734
2022-08-28T00:37:39.815679;Furto Auto;2022-08-23T00:27:50.815679;Claim;42737
;Incendio doloso Casa;2022-06-30T00:30:20.815771;Claim;42740
2022-10-21T00:33:35.815822;Furto Auto;2022-10-16T00:28:23.815822;Claim;42743
2022-02-04T00:37:10.815865;Furto in Casa;2022-01-30T00:28:22.815865;Claim;42746
2022-02-02T00:34:13.815907;Incendio doloso Auto;2022-01-28T00:26:36.815907;Claim;42749
;Incidente Auto;2022-07-08T00:24:38.815948;Claim;42752
2022-09-23T00:35:07.815989;Incendio doloso Casa;2022-09-18T00:26:56.815989;Claim;42755
;Incidente Auto;2022-05-23T00:30:07.816030;Claim;42758
;Furto in Casa;2022-08-29T00:25:49.816072;Claim;42761
2022-05-27T00:39:04.816113;Incendio doloso Auto;2022-05-22T00:28:46.816113;Claim;42764
;Incendio doloso Casa;2022-02-17T00:26:54.816154;Claim;42767
;Incendio doloso Casa;2022-12-31T00:30:06.816195;Claim;42770
2022-03-06T00:36:31.816237;Furto in Casa;2022-03-01T00:25:39.816237;Claim;42773
2022-04-10T00:38:44.816278;Incidente Auto;2022-04-05T00:30:07.816278;Claim;42776
2023-01-29T00:35:37.816319;Furto in Casa;2023-01-24T00:24:46.816319;Claim;42779
;Incendio doloso Auto;2022-03-16T00:26:39.816360;Claim;42782
;Furto in Casa;2022-04-18T00:25:22.816401;Claim;42785
2022-07-04T00:34:38.816441;Furto Auto;2022-06-29T00:25:40.816441;Claim;42788
;Incendio doloso Casa;2022-02-05T00:30:11.816483;Claim;42791
2022-11-15T00:33:28.816523;Incidente Auto;2022-11-10T00:27:23.816523;Claim;42794
;Incendio doloso Auto;2022-01-31T00:30:21.816564;Claim;42797
;Incendio doloso Auto;2022-03-14T00:24:53.816606;Claim;42800
;Furto in Casa;2022-07-10T00:24:50.816647;Claim;42803
2022-07-25T00:39:11.816687;Furto in Casa;2022-07-20T00:29:47.816687;Claim;42806
2022-08-13T00:35:30.816728;Incidente Auto;2022-08-08T00:29:23.816728;Claim;42809
;Furto Auto;2022-12-15T00:27:11.816769;Claim;42812
;Furto in Casa;2022-02-21T00:29:01.816809;Claim;42815
2022-05-27T00:37:50.816850;Incidente Auto;2022-05-22T00:29:42.816850;Claim;42818
2022-05-16T00:32:24.816890;Incidente Auto;2022-05-11T00:25:48.816890;Claim;42821
;Furto in Casa;2022-09-30T00:26:05.816931;Claim;42824
;Furto Auto;2022-09-05T00:24:37.816974;Claim;42827
;Furto in Casa;2022-04-13T00:24:48.817016;Claim;42830
;Incidente Auto;2022-11-12T00:28:21.817056;Claim;42833
;Furto in Casa;2022-06-19T00:26:00.817097;Claim;42836
2022-04-19T00:35:52.817137;Furto Auto;2022-04-14T00:29:44.817137;Claim;42839
;Incidente Auto;2022-03-05T00:27:39.817178;Claim;42842
;Furto Auto;2022-04-16T00:26:10.817219;Claim;42845
;Furto in Casa;2022-07-09T00:25:12.817259;Claim;42848
;Furto in Casa;2022-08-28T00:29:15.817301;Claim;42851
;Furto in Casa;2022-08-07T00:26:36.817341;Claim;42854
;Furto in Casa;2022-09-23T00:27:37.817382;Claim;42857
;Furto Auto;2022-06-29T00:26:51.817422;Claim;42860
2023-01-24T00:34:45.817463;Furto Auto;2023-01-19T00:26:42.817463;Claim;42863
2022-08-18T00:35:32.817504;Incendio doloso Casa;2022-08-13T00:29:35.817504;Claim;42866
2022-10-06T00:32:16.817545;Furto Auto;2022-10-01T00:25:50.817545;Claim;42869
2022-04-19T00:38:26.817586;Incendio doloso Casa;2022-04-14T00:29:43.817586;Claim;42872
;Incendio doloso Auto;2022-12-22T00:29:56.817627;Claim;42875
2022-07-27T00:35:07.817668;Incendio doloso Casa;2022-07-22T00:24:30.817668;Claim;42878
2022-07-20T00:29:50.817708;Furto in Casa;2022-07-15T00:24:44.817708;Claim;42881
;Furto Auto;2022-05-24T00:24:38.817749;Claim;42884
;Incidente Auto;2023-01-06T00:29:36.817791;Claim;42887
;Incidente Auto;2022-12-25T00:27:49.817831;Claim;42890
;Incidente Auto;2022-09-07T00:28:58.817872;Claim;42893
2022-09-28T00:33:20.817912;Furto Auto;2022-09-23T00:25:02.817912;Claim;42896
;Incendio doloso Auto;2022-08-23T00:29:08.817953;Claim;42899
2022-03-25T00:31:32.817993;Furto Auto;2022-03-20T00:25:33.817993;Claim;42902
;Furto in Casa;2022-03-04T00:27:19.818034;Claim;42905
;Furto in Casa;2022-10-12T00:24:41.818075;Claim;42908
;Furto Auto;2022-08-27T00:24:39.818162;Claim;42911
2023-01-17T00:34:47.818219;Incendio doloso Auto;2023-01-12T00:25:11.818219;Claim;42914
;Furto Auto;2022-03-06T00:30:24.818260;Claim;42917
;Furto in Casa;2022-09-29T00:29:19.818295;Claim;42920
2022-05-13T00:34:26.818329;Furto in Casa;2022-05-08T00:29:24.818329;Claim;42923
;Furto Auto;2022-11-25T00:28:38.818364;Claim;42926
2022-02-04T00:38:32.818398;Incidente Auto;2022-01-30T00:29:57.818398;Claim;42929
;Furto Auto;2022-06-25T00:29:28.818432;Claim;42932
;Incendio doloso Casa;2022-12-22T00:30:13.818466;Claim;42935
2022-09-02T00:35:51.818500;Incendio doloso Auto;2022-08-28T00:27:19.818500;Claim;42938
;Incendio doloso Auto;2022-09-12T00:27:39.818534;Claim;42941
2022-12-06T00:34:21.818569;Furto in Casa;2022-12-01T00:26:23.818569;Claim;42944
2023-01-28T00:31:51.818604;Furto Auto;2023-01-23T00:26:31.818604;Claim;42947
;Furto Auto;2022-08-30T00:29:48.818639;Claim;42950
2022-06-15T00:38:43.818673;Furto in Casa;2022-06-10T00:29:36.818673;Claim;42953
2022-11-29T00:37:02.818708;Furto in Casa;2022-11-24T00:27:43.818708;Claim;42956
;Furto Auto;2022-02-24T00:26:44.818743;Claim;42959
;Furto in Casa;2022-09-21T00:27:12.818778;Claim;42962
;Incendio doloso Casa;2022-12-14T00:30:14.818812;Claim;42965
;Incidente Auto;2022-02-28T00:27:40.818846;Claim;42968
;Incendio doloso Auto;2022-02-24T00:28:22.818882;Claim;42971
2022-03-16T00:30:23.818918;Incendio doloso Casa;2022-03-11T00:24:40.818918;Claim;42974
2022-03-26T00:33:16.818952;Furto in Casa;2022-03-21T00:26:46.818952;Claim;42977
2022-11-02T00:35:45.818989;Incendio doloso Auto;2022-10-28T00:26:06.818989;Claim;42980
;Incendio doloso Casa;2022-10-27T00:28:42.819026;Claim;42983
;Furto in Casa;2022-05-13T00:28:17.819061;Claim;42986
2022-10-02T00:39:34.819098;Incidente Auto;2022-09-27T00:29:13.819098;Claim;42989
2022-02-21T00:36:08.819134;Incidente Auto;2022-02-16T00:26:14.819134;Claim;42992
;Incendio doloso Auto;2022-12-06T00:25:52.819169;Claim;42995
2022-03-15T00:32:08.819204;Incendio doloso Auto;2022-03-10T00:26:13.819204;Claim;42998
;Incendio doloso Auto;2022-10-10T00:28:55.819244;Claim;43001
;Incendio doloso Casa;2022-05-02T00:30:09.819286;Claim;43004
;Furto Auto;2022-02-22T00:29:17.819328;Claim;43007
;Furto Auto;2023-01-20T00:26:16.819369;Claim;43010
;Incidente Auto;2022-01-27T00:24:33.819528;Claim;43013
2022-03-07T00:33:25.819577;Incendio doloso Casa;2022-03-02T00:25:26.819577;Claim;43016
;Incendio doloso Auto;2022-06-29T00:28:41.819614;Claim;43019
;Furto in Casa;2022-10-19T00:30:05.819648;Claim;43022
;Incendio doloso Auto;2022-02-28T00:24:31.819682;Claim;43025
2022-08-20T00:34:48.819715;Furto Auto;2022-08-15T00:27:10.819715;Claim;43028
2022-05-19T00:39:26.819748;Incidente Auto;2022-05-14T00:28:47.819748;Claim;43031
2022-05-12T00:37:06.819781;Furto Auto;2022-05-07T00:28:26.819781;Claim;43034
;Incendio doloso Auto;2022-03-01T00:29:31.819813;Claim;43037
;Furto Auto;2022-11-16T00:30:23.819846;Claim;43040
;Furto in Casa;2022-06-12T00:27:07.819879;Claim;43043
2022-08-12T00:39:10.819912;Furto in Casa;2022-08-07T00:28:46.819912;Claim;43046
2022-12-30T00:33:22.819945;Incidente Auto;2022-12-25T00:25:38.819945;Claim;43049
2022-12-24T00:35:41.819997;Incendio doloso Casa;2022-12-19T00:29:14.819997;Claim;43052
2022-06-22T00:33:03.820042;Incendio doloso Casa;2022-06-17T00:25:48.820042;Claim;43055
2022-04-10T00:32:08.820077;Furto Auto;2022-04-05T00:26:57.820077;Claim;43058
;Furto Auto;2022-08-13T00:25:40.820110;Claim;43061
2022-06-27T00:30:55.820143;Incendio doloso Auto;2022-06-22T00:25:53.820143;Claim;43064
;Furto in Casa;2022-10-06T00:27:29.820177;Claim;43067
;Incidente Auto;2022-08-13T00:25:16.820214;Claim;43070
2022-08-13T00:36:22.820265;Furto in Casa;2022-08-08T00:30:25.820265;Claim;43073
;Incendio doloso Auto;2022-05-24T00:24:34.820306;Claim;43076
;Incendio doloso Casa;2022-07-28T00:29:52.820341;Claim;43079
2022-06-21T00:35:30.820373;Incendio doloso Casa;2022-06-16T00:27:33.820373;Claim;43082
2022-09-30T00:35:46.820406;Incidente Auto;2022-09-25T00:26:58.820406;Claim;43085
2022-03-27T00:36:03.820438;Incendio doloso Casa;2022-03-22T00:25:09.820438;Claim;43088
2022-11-21T00:34:00.820471;Incendio doloso Auto;2022-11-16T00:24:31.820471;Claim;43091
;Furto in Casa;2022-08-27T00:29:56.820503;Claim;43094
2022-08-17T00:31:28.820537;Incendio doloso Casa;2022-08-12T00:26:13.820537;Claim;43097
;Furto in Casa;2022-09-05T00:25:57.820569;Claim;43100
;Furto Auto;2022-06-25T00:29:54.820602;Claim;43103
2022-03-15T00:35:52.820635;Incendio doloso Casa;2022-03-10T00:25:03.820635;Claim;43106
2022-11-09T00:30:16.820669;Incidente Auto;2022-11-04T00:24:29.820669;Claim;43109
;Incidente Auto;2022-08-02T00:30:25.820702;Claim;43112
;Incendio doloso Auto;2022-03-05T00:26:00.820735;Claim;43115
2022-12-24T00:35:53.820767;Incidente Auto;2022-12-19T00:28:35.820767;Claim;43118
2022-03-15T00:34:58.820799;Furto in Casa;2022-03-10T00:29:38.820799;Claim;43121
;Furto Auto;2022-06-27T00:26:46.820832;Claim;43124
;Incidente Auto;2022-08-06T00:25:20.820865;Claim;43127
;Incendio doloso Casa;2022-06-07T00:25:02.820897;Claim;43130
2022-03-09T00:38:18.820929;Furto in Casa;2022-03-04T00:28:50.820929;Claim;43133
;Incendio doloso Auto;2022-10-05T00:25:24.820962;Claim;43136
;Incendio doloso Auto;2022-11-21T00:29:34.820994;Claim;43139
;Incidente Auto;2022-10-25T00:27:20.821027;Claim;43142
2022-08-13T00:32:54.821059;Furto Auto;2022-08-08T00:26:15.821059;Claim;43145
;Incidente Auto;2022-06-30T00:25:30.821091;Claim;43148
;Incendio doloso Auto;2022-11-11T00:24:52.821123;Claim;43151
;Incendio doloso Auto;2022-09-09T00:27:40.821155;Claim;43154
2023-01-27T00:33:15.821187;Furto Auto;2023-01-22T00:25:57.821187;Claim;43157
;Furto in Casa;2022-12-25T00:29:07.821222;Claim;43160
;Incidente Auto;2022-05-22T00:28:53.821257;Claim;43163
2022-09-05T00:36:11.821290;Incidente Auto;2022-08-31T00:26:00.821290;Claim;43166
;Furto in Casa;2022-03-28T00:29:01.821322;Claim;43169
2022-03-05T00:35:06.821355;Incidente Auto;2022-02-28T00:26:31.821355;Claim;43172
;Incidente Auto;2022-04-29T00:28:06.821387;Claim;43175
;Furto Auto;2022-08-20T00:29:52.821420;Claim;43178
2022-04-07T00:38:16.821453;Incidente Auto;2022-04-02T00:27:42.821453;Claim;43181
;Furto Auto;2022-05-26T00:27:16.821485;Claim;43184
2022-11-02T00:36:51.821518;Incendio doloso Auto;2022-10-28T00:28:17.821518;Claim;43187
;Furto in Casa;2022-02-05T00:25:03.821550;Claim;43190
;Incendio doloso Auto;2022-04-28T00:25:01.821583;Claim;43193
;Furto Auto;2022-03-31T00:26:03.821616;Claim;43196
2022-08-13T00:35:24.821649;Incendio doloso Auto;2022-08-08T00:27:56.821649;Claim;43199
;Furto Auto;2022-06-09T00:26:22.821681;Claim;43202
2022-02-25T00:33:59.821714;Incidente Auto;2022-02-20T00:27:42.821714;Claim;43205
2022-08-22T00:29:36.821747;Furto in Casa;2022-08-17T00:24:31.821747;Claim;43208
;Incendio doloso Casa;2023-01-16T00:27:07.821780;Claim;43211
;Furto Auto;2022-11-13T00:25:51.821812;Claim;43214
;Furto in Casa;2022-10-05T00:26:58.821844;Claim;43217
;Incendio doloso Auto;2022-09-23T00:24:42.821876;Claim;43220
2022-04-02T00:33:44.821908;Incendio doloso Auto;2022-03-28T00:25:19.821908;Claim;43223
;Incendio doloso Auto;2022-11-19T00:24:38.821941;Claim;43226
;Incendio doloso Casa;2022-11-19T00:25:10.821972;Claim;43229
;Furto Auto;2022-04-29T00:28:44.822005;Claim;43232
2022-12-27T00:38:39.822037;Incendio doloso Auto;2022-12-22T00:30:14.822037;Claim;43235
;Furto in Casa;2023-01-01T00:29:31.822070;Claim;43238
;Furto Auto;2022-07-04T00:24:35.822103;Claim;43241
2022-06-13T00:32:30.822134;Incendio doloso Casa;2022-06-08T00:24:35.822134;Claim;43244
2022-07-26T00:31:51.822167;Incendio doloso Casa;2022-07-21T00:26:34.822167;Claim;43247
;Furto in Casa;2022-03-16T00:27:55.822200;Claim;43250
;Furto in Casa;2022-06-17T00:26:21.822233;Claim;43253
;Incendio doloso Casa;2022-10-31T00:28:36.822265;Claim;43256
;Furto Auto;2022-03-15T00:26:49.822297;Claim;43259
;Incendio doloso Auto;2022-11-24T00:25:58.822329;Claim;43262
;Incendio doloso Casa;2022-02-23T00:30:19.822361;Claim;43265
;Incidente Auto;2023-01-20T00:29:12.822394;Claim;43268
;Incendio doloso Auto;2022-12-14T00:24:52.822426;Claim;43271
2022-03-19T00:36:53.822458;Incendio doloso Casa;2022-03-14T00:30:19.822458;Claim;43274
;Incendio doloso Auto;2022-11-22T00:28:08.822492;Claim;43277
;Incendio doloso Casa;2022-05-18T00:29:51.822524;Claim;43280
;Furto in Casa;2022-08-27T00:24:56.822556;Claim;43283
;Incendio doloso Casa;2022-02-10T00:27:24.822588;Claim;43286
2022-07-18T00:36:19.822621;Incendio doloso Auto;2022-07-13T00:25:39.822621;Claim;43289
2022-09-21T00:39:32.822654;Furto Auto;2022-09-16T00:28:56.822654;Claim;43292
2022-04-15T00:34:14.822686;Incidente Auto;2022-04-10T00:26:24.822686;Claim;43295
;Furto Auto;2022-08-10T00:26:45.822718;Claim;43298
2022-04-22T00:36:34.822751;Incendio doloso Auto;2022-04-17T00:27:55.822751;Claim;43301
;Furto Auto;2022-04-28T00:26:41.822783;Claim;43304
2022-09-10T00:40:03.822816;Incendio doloso Casa;2022-09-05T00:30:08.822816;Claim;43307
;Incendio doloso Casa;2022-05-25T00:25:13.822849;Claim;43310
;Incendio doloso Casa;2022-07-11T00:24:41.822881;Claim;43313
2022-12-11T00:37:19.822914;Furto in Casa;2022-12-06T00:27:43.822914;Claim;43316
2022-04-02T00:30:32.822946;Incidente Auto;2022-03-28T00:24:38.822946;Claim;43319
;Furto in Casa;2022-09-08T00:30:00.822979;Claim;43322
;Furto Auto;2022-10-07T00:29:01.823011;Claim;43325
2022-05-04T00:32:19.823044;Incendio doloso Casa;2022-04-29T00:26:41.823044;Claim;43328
2022-11-11T00:37:25.823076;Incendio doloso Casa;2022-11-06T00:29:19.823076;Claim;43331
;Furto in Casa;2023-01-13T00:30:07.823108;Claim;43334
;Furto in Casa;2022-10-29T00:28:26.823140;Claim;43337
;Incidente Auto;2022-02-25T00:28:15.823172;Claim;43340
;Incendio doloso Auto;2022-02-10T00:30:23.823204;Claim;43343
;Furto in Casa;2022-09-19T00:25:38.823242;Claim;43346
2022-05-23T00:32:49.823274;Furto Auto;2022-05-18T00:24:29.823274;Claim;43349
;Furto in Casa;2022-04-14T00:28:48.823306;Claim;43352
;Incendio doloso Casa;2022-12-21T00:25:06.823338;Claim;43355
;Incendio doloso Casa;2022-06-21T00:24:52.823370;Claim;43358
2022-07-04T00:38:21.823402;Incidente Auto;2022-06-29T00:27:30.823402;Claim;43361
;Incendio doloso Casa;2022-10-25T00:25:34.823434;Claim;43364
2023-01-05T00:36:32.823467;Furto in Casa;2022-12-31T00:28:21.823467;Claim;43367
2022-03-23T00:34:49.823499;Furto Auto;2022-03-18T00:27:18.823499;Claim;43370
;Furto in Casa;2022-08-09T00:25:17.823532;Claim;43373
2022-11-26T00:39:00.823564;Furto in Casa;2022-11-21T00:28:31.823564;Claim;43376
2022-03-25T00:34:12.823597;Incidente Auto;2022-03-20T00:27:05.823597;Claim;43379
;Incendio doloso Auto;2022-12-14T00:26:10.823630;Claim;43382
2022-04-09T00:35:39.823662;Incendio doloso Auto;2022-04-04T00:25:04.823662;Claim;43385
2022-08-24T00:29:57.823695;Furto in Casa;2022-08-19T00:24:46.823695;Claim;43388
;Furto Auto;2022-10-03T00:27:13.823728;Claim;43391
;Incendio doloso Casa;2022-08-01T00:30:06.823761;Claim;43394
2023-01-24T00:35:00.823795;Incendio doloso Casa;2023-01-19T00:29:25.823795;Claim;43397
2022-05-13T00:36:20.823827;Furto Auto;2022-05-08T00:26:35.823827;Claim;43400
2022-12-13T00:37:06.823860;Furto Auto;2022-12-08T00:29:47.823860;Claim;43403
2022-04-27T00:35:38.823893;Incidente Auto;2022-04-22T00:28:18.823893;Claim;43406
;Incidente Auto;2023-01-23T00:29:13.823926;Claim;43409
2022-09-05T00:35:01.823958;Incendio doloso Auto;2022-08-31T00:27:57.823958;Claim;43412
2022-11-07T00:33:20.823991;Furto Auto;2022-11-02T00:27:28.823991;Claim;43415
2022-06-24T00:32:48.824023;Furto in Casa;2022-06-19T00:24:30.824023;Claim;43418
;Incidente Auto;2022-06-13T00:24:32.824056;Claim;43421
;Incendio doloso Casa;2022-10-20T00:25:52.824088;Claim;43424
;Incendio doloso Auto;2022-08-03T00:29:51.824122;Claim;43427
2022-06-05T00:35:25.824155;Incendio doloso Auto;2022-05-31T00:28:57.824155;Claim;43430
;Incendio doloso Auto;2022-07-15T00:24:44.824188;Claim;43433
;Incendio doloso Casa;2022-07-21T00:30:19.824221;Claim;43436
;Incendio doloso Casa;2022-04-16T00:30:18.824259;Claim;43439
;Furto Auto;2022-12-14T00:24:38.824292;Claim;43442
2023-01-20T00:33:14.824325;Incendio doloso Auto;2023-01-15T00:25:06.824325;Claim;43445
;Furto in Casa;2022-06-10T00:28:38.824358;Claim;43448
;Incendio doloso Casa;2022-12-30T00:27:43.824391;Claim;43451
;Furto in Casa;2022-05-24T00:25:19.824423;Claim;43454
2022-10-10T00:36:19.824457;Furto Auto;2022-10-05T00:27:54.824457;Claim;43457
;Incidente Auto;2022-03-30T00:27:57.824490;Claim;43460
;Furto Auto;2023-01-12T00:29:57.824555;Claim;43463
;Incendio doloso Auto;2022-09-15T00:29:52.824592;Claim;43466
;Incidente Auto;2022-07-08T00:27:06.824762;Claim;43469
2022-12-22T00:35:18.824827;Furto Auto;2022-12-17T00:27:05.824827;Claim;43472
2022-03-23T00:37:44.824885;Furto in Casa;2022-03-18T00:28:15.824885;Claim;43475
2022-03-27T00:34:49.824932;Incendio doloso Casa;2022-03-22T00:27:31.824932;Claim;43478
2022-12-02T00:33:33.834783;Incendio doloso Casa;2022-11-27T00:27:43.834783;Claim;43481
;Furto in Casa;2022-07-07T00:25:25.834858;Claim;43484
2022-12-31T00:30:43.834903;Incidente Auto;2022-12-26T00:24:38.834903;Claim;43487
2022-05-25T00:36:36.834944;Incendio doloso Auto;2022-05-20T00:28:58.834944;Claim;43490
;Incendio doloso Casa;2022-08-12T00:30:11.834984;Claim;43493
2022-04-02T00:38:45.835023;Incidente Auto;2022-03-28T00:29:51.835023;Claim;43496
;Furto Auto;2022-05-21T00:25:39.835063;Claim;43499
;Incendio doloso Casa;2022-07-11T00:28:01.835108;Claim;43502
2022-12-24T00:38:14.835148;Furto in Casa;2022-12-19T00:29:43.835148;Claim;43505
2022-03-24T00:35:33.835189;Incidente Auto;2022-03-19T00:26:34.835189;Claim;43508
2022-09-29T00:35:31.835229;Furto Auto;2022-09-24T00:28:01.835229;Claim;43511
;Furto Auto;2022-11-04T00:25:02.835269;Claim;43514
2023-01-15T00:32:02.835309;Furto Auto;2023-01-10T00:24:51.835309;Claim;43517
;Furto Auto;2022-05-26T00:30:11.835348;Claim;43520
;Incendio doloso Auto;2022-07-09T00:29:47.835388;Claim;43523
2022-07-13T00:35:27.835428;Furto Auto;2022-07-08T00:29:01.835428;Claim;43526
;Incendio doloso Auto;2022-10-26T00:28:08.835468;Claim;43529
;Incendio doloso Casa;2022-10-01T00:28:22.835508;Claim;43532
;Furto Auto;2022-06-11T00:27:04.835548;Claim;43535
2022-08-29T00:33:04.835589;Incidente Auto;2022-08-24T00:27:47.835589;Claim;43538
2022-02-01T00:34:21.835630;Furto Auto;2022-01-27T00:27:48.835630;Claim;43541
;Furto in Casa;2022-03-31T00:27:36.835670;Claim;43544
;Furto in Casa;2022-06-12T00:27:55.835709;Claim;43547
;Incendio doloso Auto;2022-11-28T00:24:49.835750;Claim;43550
;Incidente Auto;2022-11-22T00:26:57.835790;Claim;43553
