:ID;:LABEL;type;open_date
200468;Claim;Furto Auto;2022-12-26T13:41:23.354246
200474;Claim;Incendio doloso Auto;2022-11-08T13:38:29.354246
200477;Claim;Incendio doloso Casa;2022-07-17T13:41:16.354246
200480;Claim;Furto Auto;2022-03-22T13:38:25.354246
200483;Claim;Furto Auto;2022-05-15T13:37:26.354246
200486;Claim;Incidente Auto;2022-09-24T13:39:13.354246
200492;Claim;Incendio doloso Auto;2022-02-05T13:37:28.354246
200498;Claim;Furto Auto;2022-04-16T13:39:19.354246
200504;Claim;Incidente Auto;2023-01-14T13:40:28.354246
200516;Claim;Furto in Casa;2022-08-20T13:41:06.354246
200519;Claim;Furto Auto;2022-05-29T13:38:44.354246
200528;Claim;Incidente Auto;2022-11-13T13:37:08.355243
200537;Claim;Furto in Casa;2022-10-19T13:37:09.355243
200549;Claim;Furto in Casa;2022-05-08T13:38:22.355243
200564;Claim;Incendio doloso Casa;2022-08-13T13:38:07.355243
200567;Claim;Furto in Casa;2022-11-04T13:39:46.355243
200570;Claim;Furto Auto;2022-10-13T13:37:30.355243
200573;Claim;Incendio doloso Auto;2022-11-07T13:37:30.355243
200579;Claim;Incendio doloso Casa;2022-07-23T13:40:48.355243
200582;Claim;Incidente Auto;2022-03-12T13:40:51.355243
200588;Claim;Furto Auto;2022-07-31T13:41:28.355243
200597;Claim;Incidente Auto;2022-12-30T13:38:55.356244
200606;Claim;Furto Auto;2022-02-02T13:40:39.356244
200609;Claim;Incidente Auto;2022-11-11T13:37:15.356244
200615;Claim;Incendio doloso Auto;2022-09-28T13:40:39.356244
200618;Claim;Furto Auto;2022-12-26T13:38:47.356244
200624;Claim;Furto Auto;2022-11-24T13:39:06.356244
200627;Claim;Incendio doloso Auto;2022-11-01T13:42:19.356244
200636;Claim;Incidente Auto;2022-03-21T13:37:17.356244
200639;Claim;Incendio doloso Auto;2022-03-09T13:38:19.356244
200648;Claim;Incendio doloso Auto;2023-01-11T13:36:58.356244
200651;Claim;Incendio doloso Auto;2022-03-04T13:40:39.356244
200654;Claim;Furto Auto;2022-03-17T13:41:50.356244
200657;Claim;Incendio doloso Auto;2022-08-17T13:37:12.357243
200660;Claim;Incidente Auto;2022-12-10T13:41:42.357243
200681;Claim;Incendio doloso Casa;2022-04-22T13:38:58.357243
200684;Claim;Incidente Auto;2022-04-24T13:39:04.357243
200687;Claim;Incendio doloso Casa;2022-11-16T13:39:08.357243
200690;Claim;Incendio doloso Casa;2022-04-11T13:38:24.357243
200693;Claim;Incendio doloso Auto;2022-08-04T13:40:37.357243
200702;Claim;Incendio doloso Auto;2022-12-01T13:38:47.357243
200720;Claim;Furto Auto;2022-11-22T13:37:41.357243
200726;Claim;Furto in Casa;2022-07-13T13:41:38.358247
200729;Claim;Incendio doloso Auto;2022-04-08T13:40:48.358247
200744;Claim;Furto Auto;2022-08-09T13:37:50.358247
200750;Claim;Incendio doloso Auto;2022-02-21T13:38:14.358247
200753;Claim;Furto in Casa;2022-05-31T13:38:46.358247
200756;Claim;Incendio doloso Auto;2022-04-29T13:37:52.358247
200759;Claim;Incendio doloso Auto;2022-05-01T13:40:08.358247
200765;Claim;Incendio doloso Casa;2022-09-13T13:39:32.358247
200774;Claim;Incendio doloso Auto;2022-12-02T13:40:47.358247
200777;Claim;Furto Auto;2022-04-04T13:40:35.358247
200780;Claim;Incendio doloso Casa;2022-09-07T13:42:09.358247
200783;Claim;Furto Auto;2022-02-15T13:39:35.358247
200789;Claim;Incendio doloso Auto;2022-12-03T13:40:41.359244
200792;Claim;Furto Auto;2022-10-11T13:42:43.359244
200795;Claim;Furto Auto;2022-11-07T13:42:02.359244
200801;Claim;Incidente Auto;2022-12-25T13:41:44.359244
200804;Claim;Incidente Auto;2022-04-11T13:41:05.359244
200807;Claim;Incendio doloso Auto;2022-05-23T13:42:35.359244
200810;Claim;Incidente Auto;2022-11-20T13:42:49.359244
200813;Claim;Incendio doloso Casa;2022-07-23T13:39:24.359244
200816;Claim;Furto in Casa;2022-06-15T13:39:50.359244
200822;Claim;Furto in Casa;2023-01-19T13:39:57.359244
200825;Claim;Furto Auto;2022-02-12T13:40:23.359244
200828;Claim;Furto in Casa;2022-12-05T13:37:04.359244
200834;Claim;Incendio doloso Auto;2022-02-06T13:37:47.359244
200837;Claim;Incidente Auto;2022-05-20T13:42:37.359244
200840;Claim;Incendio doloso Auto;2022-07-27T13:39:12.359244
200843;Claim;Incendio doloso Casa;2022-08-19T13:38:37.359244
200849;Claim;Furto in Casa;2022-03-13T13:37:47.359244
200852;Claim;Incendio doloso Auto;2022-06-24T13:37:58.360246
200858;Claim;Incendio doloso Auto;2022-03-01T13:41:15.360246
200879;Claim;Incendio doloso Auto;2022-04-06T13:41:59.360246
200885;Claim;Incendio doloso Auto;2023-01-09T13:39:50.360246
200891;Claim;Incendio doloso Casa;2022-12-10T13:40:29.360246
200897;Claim;Incendio doloso Casa;2022-12-06T13:38:53.360246
200900;Claim;Incendio doloso Casa;2022-11-05T13:38:49.360246
200909;Claim;Furto Auto;2022-09-23T13:39:49.360246
200918;Claim;Incidente Auto;2022-04-10T13:41:21.361243
200921;Claim;Incidente Auto;2022-07-30T13:39:02.361243
200927;Claim;Furto Auto;2022-09-27T13:41:39.361243
200939;Claim;Incendio doloso Casa;2022-06-23T13:39:39.361243
200948;Claim;Furto Auto;2022-02-19T13:40:07.361243
200951;Claim;Furto in Casa;2022-07-20T13:42:38.361243
200957;Claim;Incidente Auto;2022-12-07T13:42:13.361243
200963;Claim;Furto Auto;2022-07-08T13:39:41.361243
200966;Claim;Incendio doloso Casa;2022-05-30T13:41:58.361243
200969;Claim;Furto in Casa;2022-07-15T13:39:30.361243
200972;Claim;Incidente Auto;2022-08-05T13:37:34.361243
200975;Claim;Incidente Auto;2022-02-22T13:41:01.361243
200978;Claim;Incendio doloso Auto;2023-01-02T13:37:51.361243
200990;Claim;Incendio doloso Casa;2022-09-24T13:39:45.362244
200993;Claim;Incendio doloso Casa;2022-08-21T13:40:00.362244
201008;Claim;Furto Auto;2022-08-03T13:38:16.362244
201011;Claim;Furto Auto;2022-09-03T13:40:08.362244
201014;Claim;Furto in Casa;2022-09-22T13:42:06.362244
201017;Claim;Incendio doloso Casa;2022-10-18T13:42:33.362244
201023;Claim;Furto in Casa;2022-10-15T13:38:35.362244
201035;Claim;Incendio doloso Casa;2022-04-30T13:38:24.362244
201038;Claim;Incendio doloso Auto;2022-07-24T13:39:32.362244
201041;Claim;Furto Auto;2022-11-22T13:40:48.362244
201044;Claim;Incidente Auto;2022-12-12T13:41:58.362244
201050;Claim;Furto Auto;2022-11-11T13:42:48.363244
201056;Claim;Furto Auto;2022-02-16T13:38:21.363244
201059;Claim;Incidente Auto;2022-07-11T13:42:37.363244
201074;Claim;Furto in Casa;2023-01-05T13:41:46.363244
201086;Claim;Furto in Casa;2022-07-10T13:38:07.363244
201089;Claim;Incendio doloso Auto;2022-06-14T13:37:19.363244
201092;Claim;Furto Auto;2022-06-16T13:37:31.363244
201095;Claim;Incendio doloso Auto;2022-05-11T13:39:46.363244
201107;Claim;Furto in Casa;2022-04-28T13:37:19.363244
201122;Claim;Incidente Auto;2022-08-01T13:41:39.364244
201140;Claim;Incendio doloso Casa;2022-09-09T13:41:01.364244
201149;Claim;Incendio doloso Auto;2022-11-29T13:42:30.364244
201152;Claim;Furto Auto;2022-07-07T13:39:13.364244
201155;Claim;Incidente Auto;2022-04-24T13:40:13.364244
201173;Claim;Incendio doloso Auto;2022-09-24T13:39:18.364244
201176;Claim;Furto Auto;2022-08-06T13:36:57.364244
201179;Claim;Incendio doloso Casa;2022-11-01T13:41:43.364244
201182;Claim;Incendio doloso Casa;2022-03-12T13:39:45.365247
201185;Claim;Furto Auto;2022-08-23T13:41:13.365247
201188;Claim;Incidente Auto;2022-06-29T13:41:06.365247
201191;Claim;Furto in Casa;2022-11-11T13:41:38.365247
201197;Claim;Incendio doloso Auto;2022-06-12T13:41:06.365247
201200;Claim;Furto Auto;2022-01-28T13:39:36.365247
201215;Claim;Furto Auto;2022-06-10T13:37:54.365247
201218;Claim;Incendio doloso Casa;2022-05-04T13:37:11.365247
201221;Claim;Furto Auto;2022-06-06T13:38:14.365247
201224;Claim;Incendio doloso Auto;2022-10-21T13:37:32.365247
201230;Claim;Incidente Auto;2022-02-12T13:37:15.365247
201233;Claim;Furto in Casa;2022-01-26T13:38:36.365247
201236;Claim;Furto in Casa;2022-08-27T13:42:08.365247
201242;Claim;Furto in Casa;2022-08-14T13:38:36.365247
201248;Claim;Incendio doloso Casa;2022-08-22T13:39:52.365247
201254;Claim;Furto Auto;2022-05-06T13:38:21.366243
201263;Claim;Incidente Auto;2022-07-30T13:38:59.382244
201269;Claim;Incendio doloso Auto;2022-02-14T13:42:49.382244
201272;Claim;Furto in Casa;2022-03-14T13:40:39.382244
201281;Claim;Incendio doloso Casa;2022-11-17T13:37:40.383246
201284;Claim;Incendio doloso Casa;2022-08-08T13:37:55.383246
201290;Claim;Incendio doloso Casa;2022-09-23T13:39:51.383246
201293;Claim;Furto Auto;2022-03-14T13:38:42.383246
201296;Claim;Furto Auto;2022-01-27T13:40:24.383246
201302;Claim;Incendio doloso Casa;2022-03-07T13:41:49.383246
201305;Claim;Furto in Casa;2022-10-16T13:40:09.383246
201320;Claim;Furto in Casa;2022-06-21T13:41:20.384244
201323;Claim;Furto Auto;2022-03-07T13:38:49.384244
201329;Claim;Furto in Casa;2022-03-20T13:41:58.384244
201332;Claim;Incendio doloso Auto;2022-03-22T13:38:18.384244
201344;Claim;Furto Auto;2022-05-07T13:41:25.384244
201362;Claim;Incidente Auto;2023-01-13T13:38:43.385247
201365;Claim;Furto in Casa;2022-11-21T13:40:41.385247
201368;Claim;Furto in Casa;2022-03-12T13:41:40.385247
201371;Claim;Furto in Casa;2022-08-30T13:37:35.385247
201377;Claim;Incendio doloso Casa;2022-10-18T13:38:14.385247
201380;Claim;Furto in Casa;2022-04-04T13:40:26.385247
201383;Claim;Furto in Casa;2022-12-30T13:38:32.385247
201386;Claim;Incendio doloso Casa;2022-07-09T13:40:48.385247
201389;Claim;Incendio doloso Auto;2022-10-09T13:37:23.385247
201410;Claim;Furto in Casa;2022-02-02T13:40:51.386244
201413;Claim;Furto in Casa;2022-02-26T13:37:33.386244
201425;Claim;Incendio doloso Casa;2022-10-18T13:42:27.386244
201437;Claim;Incendio doloso Casa;2023-01-10T13:42:07.387247
201440;Claim;Furto Auto;2022-09-18T13:39:28.387247
201443;Claim;Furto in Casa;2022-03-12T13:39:30.387247
201455;Claim;Incendio doloso Casa;2022-06-15T13:37:31.387247
201464;Claim;Incendio doloso Auto;2022-08-19T13:38:40.388248
201470;Claim;Incendio doloso Casa;2022-12-19T13:40:03.388248
201473;Claim;Incendio doloso Auto;2022-12-07T13:37:35.388248
201476;Claim;Incidente Auto;2022-05-17T13:40:58.388248
201479;Claim;Incendio doloso Auto;2022-05-01T13:37:37.388248
201485;Claim;Incidente Auto;2022-05-13T13:37:49.388248
201488;Claim;Furto in Casa;2022-07-09T13:40:30.388248
201494;Claim;Furto in Casa;2022-10-09T13:40:35.388248
201500;Claim;Incendio doloso Auto;2022-02-13T13:37:39.388248
201512;Claim;Furto Auto;2022-06-07T13:42:18.389246
201518;Claim;Furto in Casa;2022-06-18T13:40:54.389246
201524;Claim;Furto Auto;2022-06-02T13:42:15.389246
201530;Claim;Furto Auto;2022-06-28T13:37:31.389246
201533;Claim;Incidente Auto;2022-05-24T13:42:21.389246
201536;Claim;Furto in Casa;2022-09-22T13:42:38.389246
201545;Claim;Furto in Casa;2022-04-01T13:40:12.390244
201551;Claim;Furto in Casa;2022-04-13T13:39:58.390244
201557;Claim;Incendio doloso Auto;2022-03-02T13:39:34.390244
201560;Claim;Incendio doloso Casa;2022-12-13T13:40:40.390244
201563;Claim;Incendio doloso Auto;2022-10-07T13:40:26.390244
201569;Claim;Incidente Auto;2022-12-27T13:38:05.390244
201572;Claim;Incendio doloso Auto;2022-05-30T13:38:39.390244
201575;Claim;Incendio doloso Auto;2022-07-04T13:38:52.390244
201581;Claim;Incidente Auto;2022-09-01T13:40:33.391245
201596;Claim;Incidente Auto;2022-02-21T13:39:52.391245
201599;Claim;Furto in Casa;2022-02-18T13:40:59.391245
201602;Claim;Incendio doloso Casa;2022-08-14T13:39:14.391245
201605;Claim;Furto Auto;2023-01-08T13:37:50.391245
201608;Claim;Furto in Casa;2022-08-25T13:39:36.391245
201614;Claim;Incidente Auto;2022-06-01T13:40:50.391245
201617;Claim;Furto in Casa;2023-01-15T13:42:45.391245
201623;Claim;Incendio doloso Auto;2022-11-26T13:38:24.392244
201638;Claim;Incendio doloso Casa;2022-03-06T13:38:03.392244
201647;Claim;Incendio doloso Casa;2022-05-23T13:42:42.392244
201653;Claim;Furto in Casa;2022-04-22T13:37:22.392244
201659;Claim;Incendio doloso Casa;2022-11-20T13:41:57.392244
201662;Claim;Incendio doloso Casa;2022-10-25T13:37:32.393244
201668;Claim;Incendio doloso Casa;2022-08-12T13:37:30.393244
201677;Claim;Furto Auto;2022-07-08T13:38:21.393244
201680;Claim;Incendio doloso Casa;2022-11-28T13:41:14.393244
201683;Claim;Incendio doloso Auto;2022-03-30T13:37:17.393244
201689;Claim;Furto in Casa;2022-06-20T13:42:25.393244
201695;Claim;Incendio doloso Auto;2022-11-18T13:39:32.393244
201701;Claim;Incidente Auto;2023-01-10T13:38:01.393244
201710;Claim;Incendio doloso Casa;2022-10-01T13:37:15.394252
201716;Claim;Furto in Casa;2022-10-06T13:37:48.394252
201719;Claim;Furto Auto;2022-02-28T13:42:14.394252
201728;Claim;Furto Auto;2022-06-23T13:41:43.394252
201731;Claim;Incendio doloso Auto;2022-05-09T13:41:17.394252
201734;Claim;Incendio doloso Auto;2022-07-25T13:39:17.394252
201737;Claim;Incidente Auto;2022-06-09T13:41:20.395249
201740;Claim;Incendio doloso Auto;2022-09-25T13:41:38.395249
201743;Claim;Furto in Casa;2022-07-25T13:40:00.395249
201746;Claim;Incidente Auto;2022-08-21T13:42:55.395249
201755;Claim;Incendio doloso Casa;2022-03-17T13:42:11.395249
201761;Claim;Incidente Auto;2023-01-03T13:40:21.395249
201770;Claim;Furto in Casa;2022-05-27T13:42:23.395249
201773;Claim;Incendio doloso Casa;2022-08-30T13:41:58.396250
201776;Claim;Incendio doloso Auto;2022-10-18T13:41:29.396250
201800;Claim;Incendio doloso Auto;2022-09-11T13:40:23.396250
201803;Claim;Furto Auto;2022-04-11T13:39:52.396250
201809;Claim;Incidente Auto;2022-11-01T13:38:49.396250
201812;Claim;Furto Auto;2022-06-13T13:38:34.396250
201815;Claim;Incendio doloso Auto;2022-08-18T13:38:45.396250
201821;Claim;Furto Auto;2022-06-29T13:41:13.397249
201830;Claim;Furto Auto;2022-11-12T13:42:54.397249
201836;Claim;Incendio doloso Auto;2022-11-17T13:37:32.397249
201839;Claim;Furto Auto;2022-03-06T13:38:26.397249
201842;Claim;Furto in Casa;2022-09-19T13:37:32.397249
201863;Claim;Incendio doloso Auto;2022-08-06T13:40:58.398252
201869;Claim;Furto Auto;2022-05-28T13:40:23.398252
201872;Claim;Incidente Auto;2022-05-22T13:42:32.398252
201881;Claim;Incidente Auto;2022-10-02T13:42:44.398252
201896;Claim;Incidente Auto;2022-04-12T13:37:25.399249
201899;Claim;Furto Auto;2022-11-15T13:37:32.399249
201905;Claim;Incendio doloso Casa;2022-08-31T13:39:05.399249
201908;Claim;Incendio doloso Casa;2023-01-11T13:38:50.399249
201911;Claim;Furto in Casa;2022-08-05T13:37:00.399249
201923;Claim;Incendio doloso Casa;2022-04-06T13:39:10.399249
201929;Claim;Furto Auto;2022-03-18T13:40:10.399249
201932;Claim;Incendio doloso Auto;2022-09-04T13:42:47.400249
201935;Claim;Incidente Auto;2022-10-02T13:38:13.400249
201941;Claim;Furto Auto;2022-12-09T13:41:50.400249
201944;Claim;Incidente Auto;2022-04-28T13:38:35.400249
201962;Claim;Furto in Casa;2022-09-21T13:37:05.400249
201965;Claim;Incendio doloso Casa;2022-08-25T13:40:17.401252
201971;Claim;Furto Auto;2022-10-29T13:41:53.401252
201980;Claim;Incendio doloso Casa;2022-12-26T13:37:26.401252
201989;Claim;Furto Auto;2022-11-21T13:40:08.401252
201992;Claim;Incidente Auto;2022-10-06T13:39:14.401252
201998;Claim;Incendio doloso Auto;2022-03-23T13:39:40.401252
202007;Claim;Incendio doloso Casa;2022-02-20T13:40:00.402249
202010;Claim;Incendio doloso Auto;2022-12-22T13:37:13.402249
202016;Claim;Furto Auto;2022-07-21T13:41:47.402249
202019;Claim;Incendio doloso Casa;2022-10-12T13:42:01.402249
202022;Claim;Furto Auto;2022-06-18T13:39:25.402249
202028;Claim;Furto in Casa;2022-12-01T13:39:42.402249
202031;Claim;Incendio doloso Auto;2022-12-01T13:41:05.402249
202037;Claim;Furto Auto;2022-04-16T13:41:28.402249
202049;Claim;Incendio doloso Auto;2022-04-19T13:40:10.403250
202055;Claim;Incendio doloso Auto;2022-06-08T13:41:14.403250
202058;Claim;Incidente Auto;2022-11-22T13:38:38.403250
202061;Claim;Incendio doloso Auto;2023-01-05T13:42:17.403250
202064;Claim;Incendio doloso Casa;2022-05-05T13:38:51.403250
202067;Claim;Incidente Auto;2022-09-18T13:40:51.403250
202070;Claim;Furto Auto;2022-11-03T13:40:44.403250
202076;Claim;Incidente Auto;2022-11-12T13:40:52.403250
202094;Claim;Incidente Auto;2022-02-02T13:38:52.404249
202103;Claim;Incidente Auto;2022-07-26T13:42:11.404249
202112;Claim;Furto in Casa;2023-01-09T13:38:03.404249
202118;Claim;Incidente Auto;2022-08-13T13:40:27.404249
202124;Claim;Incidente Auto;2022-02-15T13:40:54.405253
202130;Claim;Incendio doloso Auto;2022-10-27T13:41:55.405253
202133;Claim;Incidente Auto;2022-12-21T13:41:55.405253
202139;Claim;Incendio doloso Auto;2022-07-26T13:42:11.405253
202154;Claim;Incendio doloso Casa;2022-02-23T13:41:29.405253
202157;Claim;Furto in Casa;2023-01-19T13:42:10.405253
202160;Claim;Incidente Auto;2022-02-08T13:38:35.406249
202163;Claim;Incidente Auto;2022-06-22T13:38:57.406249
202166;Claim;Furto in Casa;2022-03-19T13:38:46.406249
202172;Claim;Incendio doloso Auto;2022-07-26T13:41:27.406249
202175;Claim;Incendio doloso Auto;2022-05-11T13:39:02.406249
202187;Claim;Incidente Auto;2022-06-13T13:39:23.406249
202190;Claim;Furto Auto;2022-09-04T13:42:10.406249
202202;Claim;Furto in Casa;2022-09-05T13:39:06.406249
202208;Claim;Furto Auto;2022-11-18T13:42:38.407250
202214;Claim;Incendio doloso Auto;2022-05-14T13:40:19.407250
202220;Claim;Furto Auto;2022-07-02T13:42:35.407250
202223;Claim;Furto in Casa;2022-12-21T13:41:00.407250
202229;Claim;Incendio doloso Auto;2022-08-12T13:39:31.407250
202232;Claim;Furto Auto;2022-06-05T13:39:24.407250
202235;Claim;Incendio doloso Casa;2023-01-08T13:38:24.407250
202250;Claim;Furto Auto;2022-02-11T13:38:45.407250
202256;Claim;Furto Auto;2022-02-11T13:39:01.407250
202259;Claim;Incendio doloso Casa;2022-10-12T13:41:18.408757
202262;Claim;Furto Auto;2022-04-06T13:38:35.408757
202265;Claim;Incidente Auto;2022-07-11T13:37:36.408757
202271;Claim;Incidente Auto;2022-07-13T13:42:38.408757
202274;Claim;Furto Auto;2022-03-28T13:40:31.408757
202277;Claim;Furto in Casa;2023-01-14T13:42:48.408757
202280;Claim;Furto Auto;2023-01-17T13:40:26.408757
202283;Claim;Incendio doloso Auto;2022-03-22T13:42:37.408757
202286;Claim;Incidente Auto;2022-03-30T13:40:00.408757
202289;Claim;Incidente Auto;2022-07-06T13:38:34.408757
202295;Claim;Incendio doloso Casa;2022-03-07T13:39:30.408757
202298;Claim;Furto in Casa;2022-05-09T13:39:24.409764
202307;Claim;Incidente Auto;2022-04-09T13:39:33.409764
202313;Claim;Furto in Casa;2022-10-30T13:38:20.409764
202319;Claim;Furto Auto;2022-09-23T13:39:14.409764
202322;Claim;Incendio doloso Casa;2022-05-11T13:38:24.409764
202325;Claim;Furto in Casa;2022-09-20T13:40:06.409764
202328;Claim;Incidente Auto;2022-04-25T13:38:08.409764
202331;Claim;Furto Auto;2022-06-23T13:42:18.410766
202334;Claim;Incendio doloso Auto;2022-11-03T13:42:55.410766
202346;Claim;Furto in Casa;2022-06-10T13:40:33.410766
202352;Claim;Furto Auto;2022-07-27T13:42:07.410766
202358;Claim;Furto in Casa;2022-10-30T13:41:23.410766
202361;Claim;Furto Auto;2022-08-24T13:42:03.410766
202364;Claim;Furto in Casa;2022-11-29T13:41:08.410766
202367;Claim;Furto Auto;2022-04-15T13:41:11.410766
202373;Claim;Incidente Auto;2022-05-11T13:37:04.411763
202382;Claim;Incendio doloso Auto;2022-08-04T13:39:48.411763
202385;Claim;Furto Auto;2023-01-12T13:38:55.411763
202397;Claim;Furto in Casa;2022-12-27T13:41:53.411763
202403;Claim;Incendio doloso Casa;2022-07-10T13:37:53.411763
202412;Claim;Furto Auto;2022-03-07T13:40:07.411763
202415;Claim;Incidente Auto;2022-07-22T13:38:57.412767
202421;Claim;Furto in Casa;2022-12-26T13:40:52.412767
202424;Claim;Incidente Auto;2022-03-03T13:39:52.412767
202430;Claim;Incendio doloso Casa;2022-02-02T13:40:13.412767
202439;Claim;Incendio doloso Auto;2022-10-13T13:37:49.412767
202442;Claim;Incendio doloso Casa;2022-10-05T13:41:00.412767
202451;Claim;Furto in Casa;2022-11-26T13:40:16.413764
202454;Claim;Incidente Auto;2023-01-08T13:41:01.413764
202463;Claim;Incendio doloso Casa;2022-05-29T13:38:39.413764
202466;Claim;Incendio doloso Auto;2022-03-20T13:39:36.413764
202469;Claim;Furto in Casa;2022-03-23T13:42:32.413764
202472;Claim;Furto in Casa;2022-11-13T13:39:52.413764
202475;Claim;Furto Auto;2022-05-06T13:41:19.413764
202478;Claim;Incendio doloso Auto;2022-10-04T13:40:45.413764
202493;Claim;Furto in Casa;2022-02-03T13:40:51.414764
202496;Claim;Incendio doloso Casa;2022-04-03T13:37:52.414764
202499;Claim;Incidente Auto;2022-09-23T13:36:58.414764
202505;Claim;Incidente Auto;2022-03-12T13:42:17.414764
202511;Claim;Incidente Auto;2022-11-10T13:41:09.414764
202514;Claim;Incendio doloso Casa;2022-12-16T13:40:57.414764
202520;Claim;Incendio doloso Casa;2022-06-27T13:41:06.415766
202523;Claim;Incendio doloso Casa;2022-10-14T13:41:20.415766
202529;Claim;Incidente Auto;2022-05-08T13:38:07.415766
202532;Claim;Furto Auto;2022-03-08T13:42:36.415766
202562;Claim;Incendio doloso Auto;2022-07-05T13:41:36.416764
202577;Claim;Incendio doloso Auto;2022-10-23T13:40:23.416764
202580;Claim;Incendio doloso Casa;2022-11-04T13:42:42.416764
202583;Claim;Furto Auto;2022-07-31T13:37:20.416764
202586;Claim;Incendio doloso Casa;2022-02-08T13:39:00.416764
202598;Claim;Incendio doloso Auto;2022-10-09T13:40:55.417765
202616;Claim;Incendio doloso Auto;2022-09-14T13:42:17.417765
202622;Claim;Incidente Auto;2022-04-03T13:42:28.417765
202631;Claim;Furto Auto;2022-09-28T13:40:44.418767
202634;Claim;Incidente Auto;2022-03-09T13:39:23.418767
202643;Claim;Furto in Casa;2022-12-31T13:41:36.418767
202646;Claim;Incendio doloso Auto;2022-08-23T13:42:25.418767
202649;Claim;Incendio doloso Casa;2022-05-04T13:41:09.418767
