closed_date;type;open_date;:LABEL;:ID
2022-09-09T00:49:21.014958;Incendio doloso Casa;2022-09-04T00:40:06.014958;Claim;619571
;Incendio doloso Auto;2022-09-05T00:36:04.015000;Claim;619574
;Furto Auto;2022-10-02T00:37:41.015040;Claim;619577
;Incendio doloso Auto;2022-08-05T00:40:00.015080;Claim;619580
2022-11-11T00:48:17.015120;Incendio doloso Auto;2022-11-06T00:40:03.015120;Claim;619583
2022-05-26T00:47:06.015160;Incendio doloso Casa;2022-05-21T00:36:55.015160;Claim;619586
;Incendio doloso Casa;2022-08-26T00:38:30.015201;Claim;619589
;Incendio doloso Casa;2022-12-15T00:38:59.015240;Claim;619592
2022-09-06T00:46:33.015281;Incendio doloso Casa;2022-09-01T00:39:18.015281;Claim;619595
2022-05-26T00:46:43.015321;Furto Auto;2022-05-21T00:35:57.015321;Claim;619598
;Furto in Casa;2022-12-21T00:39:27.015361;Claim;619601
;Incidente Auto;2023-01-18T00:38:59.015401;Claim;619604
2022-05-25T00:47:51.015440;Incidente Auto;2022-05-20T00:37:45.015440;Claim;619607
2022-05-27T00:47:26.015481;Furto in Casa;2022-05-22T00:37:31.015481;Claim;619610
;Furto Auto;2022-05-09T00:36:51.015523;Claim;619613
2022-10-13T00:42:41.015563;Furto in Casa;2022-10-08T00:35:34.015563;Claim;619616
;Incendio doloso Casa;2022-02-02T00:39:29.015603;Claim;619619
2023-01-08T00:43:32.015643;Incendio doloso Auto;2023-01-03T00:35:25.015643;Claim;619622
2022-03-08T00:48:16.015684;Furto in Casa;2022-03-03T00:38:24.015684;Claim;619625
;Incidente Auto;2022-08-20T00:39:53.015723;Claim;619628
;Incidente Auto;2022-06-13T00:35:17.015764;Claim;619631
;Furto Auto;2022-07-15T00:38:47.015804;Claim;619634
2022-07-09T00:47:00.015845;Incidente Auto;2022-07-04T00:37:56.015845;Claim;619637
;Furto in Casa;2022-11-14T00:40:12.015885;Claim;619640
2022-11-19T00:43:29.015926;Furto in Casa;2022-11-14T00:35:20.015926;Claim;619643
;Incidente Auto;2022-11-26T00:40:32.016179;Claim;619646
2022-06-25T00:43:09.016226;Incendio doloso Casa;2022-06-20T00:34:53.016226;Claim;619649
;Furto in Casa;2022-07-15T00:38:39.016267;Claim;619652
;Furto Auto;2022-02-28T00:38:09.016308;Claim;619655
2022-07-10T00:46:35.016351;Furto Auto;2022-07-05T00:37:31.016351;Claim;619658
;Incidente Auto;2022-03-26T00:36:38.016391;Claim;619661
;Furto Auto;2022-08-17T00:37:32.016431;Claim;619664
;Incendio doloso Casa;2022-08-30T00:40:08.016471;Claim;619667
2022-06-08T00:48:50.016511;Incendio doloso Auto;2022-06-03T00:38:33.016511;Claim;619670
2022-07-16T00:46:15.016550;Incidente Auto;2022-07-11T00:39:50.016550;Claim;619673
;Furto Auto;2022-01-30T00:36:43.016590;Claim;619676
2023-01-02T00:42:50.016630;Furto Auto;2022-12-28T00:35:02.016630;Claim;619679
;Furto in Casa;2022-08-24T00:37:08.016671;Claim;619682
2022-01-30T00:43:32.016711;Furto in Casa;2022-01-25T00:36:49.016711;Claim;619685
;Incendio doloso Casa;2022-07-29T00:40:27.016750;Claim;619688
2022-05-29T00:44:40.016791;Furto in Casa;2022-05-24T00:36:05.016791;Claim;619691
2022-03-13T00:46:44.016830;Incidente Auto;2022-03-08T00:39:54.016830;Claim;619694
2022-04-17T00:48:17.016870;Furto in Casa;2022-04-12T00:39:30.016870;Claim;619697
2022-08-08T00:42:25.016910;Furto Auto;2022-08-03T00:36:54.016910;Claim;619700
2022-08-15T00:42:28.016949;Furto Auto;2022-08-10T00:36:25.016949;Claim;619703
;Furto in Casa;2022-10-18T00:36:50.016990;Claim;619706
;Furto in Casa;2022-05-18T00:39:28.017030;Claim;619709
;Incendio doloso Auto;2022-04-27T00:37:45.017070;Claim;619712
2023-01-10T00:46:11.017110;Incendio doloso Casa;2023-01-05T00:38:09.017110;Claim;619715
;Furto in Casa;2022-03-25T00:35:01.017150;Claim;619718
;Incendio doloso Auto;2022-04-28T00:37:48.017190;Claim;619721
2022-04-22T00:46:19.017231;Incendio doloso Casa;2022-04-17T00:36:07.017231;Claim;619724
2022-07-04T00:44:35.017271;Furto Auto;2022-06-29T00:36:41.017271;Claim;619727
2022-03-12T00:45:38.017313;Furto Auto;2022-03-07T00:36:50.017313;Claim;619730
;Incendio doloso Casa;2022-05-30T00:35:00.017355;Claim;619733
2022-11-04T00:46:28.017395;Incendio doloso Casa;2022-10-30T00:35:47.017395;Claim;619736
2022-04-12T00:47:46.017435;Incendio doloso Casa;2022-04-07T00:37:17.017435;Claim;619739
;Incidente Auto;2022-05-08T00:38:16.017475;Claim;619742
;Incendio doloso Casa;2022-09-06T00:40:17.017514;Claim;619745
;Incendio doloso Auto;2022-04-24T00:38:16.017554;Claim;619748
;Furto Auto;2022-04-06T00:37:17.017594;Claim;619751
;Furto in Casa;2022-02-11T00:35:41.017635;Claim;619754
;Furto in Casa;2022-08-16T00:40:25.017675;Claim;619757
;Incendio doloso Casa;2022-11-16T00:39:50.017716;Claim;619760
2022-06-08T00:48:07.017790;Incidente Auto;2022-06-03T00:39:01.017790;Claim;619763
2022-02-10T00:42:44.017834;Furto in Casa;2022-02-05T00:35:26.017834;Claim;619766
2022-08-30T00:42:22.017895;Incendio doloso Auto;2022-08-25T00:36:33.017895;Claim;619769
;Furto Auto;2022-12-24T00:40:11.017942;Claim;619772
2023-01-04T00:49:20.017983;Incendio doloso Auto;2022-12-30T00:39:36.017983;Claim;619775
;Furto Auto;2022-04-07T00:37:45.018068;Claim;619778
;Incidente Auto;2022-06-08T00:40:32.018122;Claim;619781
;Furto in Casa;2022-04-17T00:40:39.018165;Claim;619784
2022-11-14T00:41:36.018205;Furto Auto;2022-11-09T00:36:31.018205;Claim;619787
;Furto in Casa;2022-04-30T00:39:09.018247;Claim;619790
;Furto Auto;2022-04-24T00:39:50.018290;Claim;619793
;Incendio doloso Casa;2023-01-06T00:38:01.018330;Claim;619796
;Furto in Casa;2022-12-15T00:35:08.018370;Claim;619799
;Furto in Casa;2022-02-07T00:35:53.018409;Claim;619802
;Incendio doloso Casa;2022-05-31T00:38:36.018448;Claim;619805
2022-12-29T00:42:27.018488;Incidente Auto;2022-12-24T00:35:29.018488;Claim;619808
;Incidente Auto;2022-05-06T00:40:40.018528;Claim;619811
2022-02-14T00:45:09.018570;Incidente Auto;2022-02-09T00:36:35.018570;Claim;619814
2022-10-22T00:46:30.018610;Incendio doloso Auto;2022-10-17T00:37:33.018610;Claim;619817
2023-01-04T00:44:42.018651;Incendio doloso Auto;2022-12-30T00:35:11.018651;Claim;619820
;Incendio doloso Casa;2022-07-31T00:39:15.018691;Claim;619823
2022-07-19T00:48:28.018767;Incendio doloso Auto;2022-07-14T00:38:13.018767;Claim;619826
2023-01-09T00:44:09.018817;Incidente Auto;2023-01-04T00:38:32.018817;Claim;619829
2022-12-05T00:44:06.018859;Furto in Casa;2022-11-30T00:35:54.018859;Claim;619832
;Furto Auto;2022-11-18T00:35:06.018899;Claim;619835
;Incendio doloso Casa;2022-02-05T00:36:51.018940;Claim;619838
2022-12-30T00:40:27.018979;Incidente Auto;2022-12-25T00:34:54.018979;Claim;619841
;Incendio doloso Casa;2022-04-20T00:39:37.019019;Claim;619844
;Incendio doloso Casa;2022-11-20T00:39:24.019059;Claim;619847
;Incendio doloso Auto;2023-01-08T00:40:22.019100;Claim;619850
;Incendio doloso Auto;2022-08-21T00:36:41.019140;Claim;619853
2022-10-06T00:45:20.019180;Incendio doloso Auto;2022-10-01T00:36:52.019180;Claim;619856
;Incidente Auto;2022-11-03T00:35:50.019219;Claim;619859
2022-03-10T00:47:02.019261;Furto Auto;2022-03-05T00:40:07.019261;Claim;619862
;Incendio doloso Auto;2022-07-12T00:38:44.019302;Claim;619865
2022-10-11T00:45:30.019342;Incendio doloso Auto;2022-10-06T00:35:59.019342;Claim;619868
;Incendio doloso Auto;2022-04-18T00:39:28.019381;Claim;619871
2022-04-02T00:45:27.019422;Incidente Auto;2022-03-28T00:37:59.019422;Claim;619874
;Furto Auto;2022-12-07T00:40:23.019462;Claim;619877
;Furto Auto;2022-03-18T00:36:03.019501;Claim;619880
;Incidente Auto;2022-05-27T00:34:46.019541;Claim;619883
2022-06-01T00:44:34.019580;Incidente Auto;2022-05-27T00:35:48.019580;Claim;619886
2022-05-27T00:49:57.019620;Furto Auto;2022-05-22T00:39:08.019620;Claim;619889
;Furto in Casa;2022-03-22T00:36:25.019661;Claim;619892
2022-09-01T00:46:47.019746;Incidente Auto;2022-08-27T00:39:56.019746;Claim;619895
;Furto in Casa;2022-04-16T00:40:38.019790;Claim;619898
2022-04-12T00:46:53.019963;Incendio doloso Casa;2022-04-07T00:37:35.019963;Claim;619901
2022-10-12T00:47:19.020077;Furto Auto;2022-10-07T00:38:48.020077;Claim;619904
;Furto in Casa;2022-06-05T00:37:37.020188;Claim;619907
2022-11-03T00:44:40.020389;Incendio doloso Casa;2022-10-29T00:37:32.020389;Claim;619910
;Incendio doloso Casa;2022-06-23T00:39:21.020502;Claim;619913
2022-07-01T00:47:48.020607;Incendio doloso Casa;2022-06-26T00:39:30.020607;Claim;619916
2022-08-02T00:45:15.020726;Furto Auto;2022-07-28T00:39:22.020726;Claim;619919
2022-07-24T00:43:35.020831;Furto in Casa;2022-07-19T00:38:22.020831;Claim;619922
2022-04-19T00:43:34.020944;Furto Auto;2022-04-14T00:37:50.020944;Claim;619925
2022-06-01T00:47:12.021049;Incendio doloso Auto;2022-05-27T00:37:24.021049;Claim;619928
2023-01-08T00:45:08.021240;Incendio doloso Casa;2023-01-03T00:38:41.021240;Claim;619931
2022-12-05T00:51:01.021360;Incidente Auto;2022-11-30T00:40:05.021360;Claim;619934
2023-01-16T00:47:47.021493;Furto Auto;2023-01-11T00:39:27.021493;Claim;619937
;Incendio doloso Casa;2022-12-18T00:35:02.021620;Claim;619940
2022-05-10T00:48:34.021718;Furto Auto;2022-05-05T00:39:15.021718;Claim;619943
;Furto in Casa;2022-11-14T00:35:56.021838;Claim;619946
;Furto in Casa;2022-05-21T00:35:43.021955;Claim;619949
2022-02-25T00:47:54.022066;Incendio doloso Auto;2022-02-20T00:38:21.022066;Claim;619952
;Incidente Auto;2022-10-29T00:38:08.022177;Claim;619955
2022-03-19T00:46:16.022291;Furto Auto;2022-03-14T00:40:39.022291;Claim;619958
2022-09-06T00:42:09.022473;Furto in Casa;2022-09-01T00:35:05.022473;Claim;619961
;Furto Auto;2022-02-09T00:35:46.022584;Claim;619964
2022-06-18T00:49:19.022693;Incidente Auto;2022-06-13T00:38:31.022693;Claim;619967
2022-05-21T00:41:59.022809;Incidente Auto;2022-05-16T00:36:54.022809;Claim;619970
;Incendio doloso Auto;2022-12-08T00:36:52.022931;Claim;619973
;Incendio doloso Casa;2022-09-22T00:38:10.023042;Claim;619976
2023-01-14T00:45:56.023154;Incidente Auto;2023-01-09T00:36:26.023154;Claim;619979
2022-04-09T00:44:21.023265;Incendio doloso Auto;2022-04-04T00:39:15.023265;Claim;619982
2022-12-15T00:44:46.023375;Furto Auto;2022-12-10T00:39:31.023375;Claim;619985
;Furto in Casa;2022-12-31T00:37:56.023492;Claim;619988
2022-11-01T00:50:14.023705;Furto Auto;2022-10-27T00:40:12.023705;Claim;619991
2022-11-14T00:48:02.023818;Incidente Auto;2022-11-09T00:38:32.023818;Claim;619994
;Incendio doloso Auto;2022-06-09T00:35:15.023926;Claim;619997
2022-11-04T00:45:59.024039;Incidente Auto;2022-10-30T00:36:40.024039;Claim;620000
;Incidente Auto;2022-11-20T00:34:49.024151;Claim;620003
2022-03-25T00:48:35.024269;Furto Auto;2022-03-20T00:39:26.024269;Claim;620006
2022-06-27T00:44:01.024388;Incendio doloso Auto;2022-06-22T00:37:55.024388;Claim;620009
;Incendio doloso Casa;2022-08-18T00:40:12.024501;Claim;620012
2022-05-23T00:42:32.024622;Furto Auto;2022-05-18T00:35:39.024622;Claim;620015
;Furto Auto;2022-07-13T00:39:14.024761;Claim;620018
2022-07-20T00:47:51.024972;Incendio doloso Casa;2022-07-15T00:40:18.024972;Claim;620021
2022-12-05T00:46:15.025091;Furto in Casa;2022-11-30T00:37:24.025091;Claim;620024
2022-10-13T00:46:49.025199;Furto Auto;2022-10-08T00:38:19.025199;Claim;620027
2023-01-23T00:46:48.025316;Incendio doloso Auto;2023-01-18T00:39:57.025316;Claim;620030
;Furto Auto;2022-07-31T00:40:22.025427;Claim;620033
2022-08-14T00:42:12.025541;Furto in Casa;2022-08-09T00:35:28.025541;Claim;620036
;Furto Auto;2022-02-10T00:36:23.025656;Claim;620039
2022-04-18T00:48:52.025781;Incidente Auto;2022-04-13T00:39:31.025781;Claim;620042
;Furto Auto;2022-12-17T00:39:00.025898;Claim;620045
2022-09-06T00:50:42.026028;Furto in Casa;2022-09-01T00:40:18.026028;Claim;620048
;Furto Auto;2022-05-08T00:39:06.026210;Claim;620051
2022-10-31T00:45:37.026313;Furto in Casa;2022-10-26T00:37:49.026313;Claim;620054
2022-04-22T00:46:54.026421;Incendio doloso Casa;2022-04-17T00:40:17.026421;Claim;620057
;Incidente Auto;2022-10-14T00:40:08.026534;Claim;620060
;Incidente Auto;2022-10-11T00:39:55.026646;Claim;620063
2022-03-10T00:46:57.026757;Furto Auto;2022-03-05T00:38:45.026757;Claim;620066
;Incendio doloso Auto;2022-06-07T00:35:02.026870;Claim;620069
;Incidente Auto;2022-12-26T00:40:06.026982;Claim;620072
2022-03-14T00:43:58.027094;Incendio doloso Casa;2022-03-09T00:36:44.027094;Claim;620075
;Incidente Auto;2022-04-21T00:35:50.027203;Claim;620078
2022-04-06T00:43:34.027399;Incendio doloso Auto;2022-04-01T00:37:04.027399;Claim;620081
2023-01-28T00:44:43.027526;Incendio doloso Casa;2023-01-23T00:38:24.027526;Claim;620084
2022-12-27T00:46:52.027647;Incidente Auto;2022-12-22T00:36:21.027647;Claim;620087
;Incidente Auto;2022-11-30T00:35:22.027792;Claim;620090
;Furto Auto;2022-03-24T00:35:57.027918;Claim;620093
2022-03-02T00:47:12.028042;Incidente Auto;2022-02-25T00:37:49.028042;Claim;620096
;Incendio doloso Casa;2022-09-22T00:39:51.028171;Claim;620099
2022-02-08T00:43:11.028299;Incendio doloso Casa;2022-02-03T00:36:00.028299;Claim;620102
2022-12-15T00:46:58.028424;Incendio doloso Casa;2022-12-10T00:37:54.028424;Claim;620105
2022-07-22T00:45:47.028546;Incendio doloso Casa;2022-07-17T00:39:39.028546;Claim;620108
2022-12-25T00:48:57.028783;Incidente Auto;2022-12-20T00:38:38.028783;Claim;620111
;Furto in Casa;2022-03-20T00:38:25.028906;Claim;620114
;Incendio doloso Auto;2022-02-26T00:38:25.029018;Claim;620117
;Incidente Auto;2022-02-01T00:39:50.029130;Claim;620120
;Furto Auto;2022-10-15T00:39:36.029241;Claim;620123
;Incendio doloso Auto;2022-05-11T00:40:07.029347;Claim;620126
;Furto Auto;2022-10-10T00:37:38.029464;Claim;620129
2023-01-25T00:47:20.029574;Incendio doloso Casa;2023-01-20T00:40:00.029574;Claim;620132
2022-05-04T00:44:07.029685;Incendio doloso Auto;2022-04-29T00:37:57.029685;Claim;620135
;Incendio doloso Auto;2022-11-30T00:37:49.029777;Claim;620138
;Furto in Casa;2022-09-19T00:40:31.029931;Claim;620141
;Incidente Auto;2022-06-15T00:38:50.030077;Claim;620144
;Incendio doloso Auto;2022-11-02T00:35:12.030203;Claim;620147
2022-05-01T00:44:49.030322;Incendio doloso Auto;2022-04-26T00:35:21.030322;Claim;620150
;Furto Auto;2022-06-30T00:35:23.030440;Claim;620153
2022-07-18T00:47:58.030550;Furto in Casa;2022-07-13T00:37:40.030550;Claim;620156
2022-11-10T00:44:49.030688;Incidente Auto;2022-11-05T00:37:43.030688;Claim;620159
;Incidente Auto;2022-10-22T00:37:00.030802;Claim;620162
2022-09-01T00:46:53.030913;Incendio doloso Auto;2022-08-27T00:39:25.030913;Claim;620165
2022-04-02T00:45:39.031110;Furto Auto;2022-03-28T00:39:30.031110;Claim;620168
;Incendio doloso Auto;2022-10-06T00:37:57.031225;Claim;620171
;Furto in Casa;2022-06-06T00:35:29.031342;Claim;620174
2022-07-06T00:43:52.031459;Incendio doloso Casa;2022-07-01T00:35:26.031459;Claim;620177
;Incendio doloso Casa;2022-03-04T00:40:02.031570;Claim;620180
2022-07-08T00:44:55.031682;Furto Auto;2022-07-03T00:35:48.031682;Claim;620183
2022-08-02T00:44:04.031793;Incendio doloso Casa;2022-07-28T00:36:07.031793;Claim;620186
2023-01-02T00:46:30.031905;Incidente Auto;2022-12-28T00:40:06.031905;Claim;620189
2022-12-01T00:46:09.032018;Incidente Auto;2022-11-26T00:37:59.032018;Claim;620192
2022-11-28T00:45:37.032130;Incendio doloso Casa;2022-11-23T00:39:26.032130;Claim;620195
2022-12-31T00:46:55.032315;Incidente Auto;2022-12-26T00:37:45.032315;Claim;620198
2022-06-11T00:50:22.032423;Incendio doloso Auto;2022-06-06T00:39:39.032423;Claim;620201
2022-06-02T00:47:35.032537;Furto Auto;2022-05-28T00:39:23.032537;Claim;620204
;Furto in Casa;2022-08-15T00:39:13.032656;Claim;620207
2022-09-15T00:47:25.032817;Furto in Casa;2022-09-10T00:40:22.032817;Claim;620210
2022-08-15T00:46:45.032930;Furto in Casa;2022-08-10T00:37:37.032930;Claim;620213
;Furto in Casa;2022-03-29T00:36:59.033043;Claim;620216
2022-02-18T00:47:33.033154;Incendio doloso Casa;2022-02-13T00:39:11.033154;Claim;620219
2022-10-24T00:41:27.033265;Incidente Auto;2022-10-19T00:36:26.033265;Claim;620222
2022-12-01T00:43:42.033378;Incendio doloso Casa;2022-11-26T00:36:36.033378;Claim;620225
;Incendio doloso Casa;2022-05-05T00:37:38.033614;Claim;620228
2022-03-13T00:49:29.033733;Furto Auto;2022-03-08T00:39:01.033733;Claim;620231
2023-01-06T00:48:06.033852;Furto in Casa;2023-01-01T00:40:32.033852;Claim;620234
;Furto in Casa;2022-11-24T00:36:43.033962;Claim;620237
;Incidente Auto;2023-01-09T00:39:03.034076;Claim;620240
;Incendio doloso Casa;2022-06-03T00:35:24.034187;Claim;620243
2022-01-30T00:47:15.034297;Incendio doloso Auto;2022-01-25T00:40:18.034297;Claim;620246
2022-08-22T00:41:44.034416;Furto in Casa;2022-08-17T00:35:48.034416;Claim;620249
;Furto Auto;2023-01-13T00:38:28.034527;Claim;620252
2022-10-19T00:44:31.034640;Incidente Auto;2022-10-14T00:39:16.034640;Claim;620255
;Incendio doloso Auto;2022-06-10T00:36:01.034833;Claim;620258
2022-09-14T00:46:56.034943;Incidente Auto;2022-09-09T00:40:13.034943;Claim;620261
;Furto in Casa;2022-10-05T00:40:15.035056;Claim;620264
2023-01-26T00:42:20.035165;Incendio doloso Auto;2023-01-21T00:36:25.035165;Claim;620267
2022-12-16T00:40:30.035279;Furto Auto;2022-12-11T00:35:16.035279;Claim;620270
2022-05-04T00:47:31.035395;Incendio doloso Casa;2022-04-29T00:37:29.035395;Claim;620273
;Furto Auto;2022-11-05T00:36:46.035506;Claim;620276
2022-12-12T00:43:26.035618;Incendio doloso Auto;2022-12-07T00:37:10.035618;Claim;620279
;Incendio doloso Auto;2022-11-19T00:40:41.035759;Claim;620282
2022-06-05T00:51:02.035876;Incendio doloso Auto;2022-05-31T00:40:36.035876;Claim;620285
;Furto Auto;2022-04-06T00:34:56.036130;Claim;620288
2022-03-06T00:47:46.036237;Furto in Casa;2022-03-01T00:39:34.036237;Claim;620291
;Furto Auto;2023-01-11T00:34:56.036351;Claim;620294
;Incidente Auto;2023-01-03T00:36:09.036460;Claim;620297
;Incidente Auto;2022-07-01T00:40:00.036560;Claim;620300
;Incendio doloso Auto;2022-03-10T00:40:36.036676;Claim;620303
2022-11-14T00:49:43.036781;Furto in Casa;2022-11-09T00:38:47.036781;Claim;620306
;Furto Auto;2022-11-11T00:37:10.036883;Claim;620309
2023-01-09T00:48:04.036987;Incendio doloso Casa;2023-01-04T00:37:05.036987;Claim;620312
;Incendio doloso Auto;2022-11-11T00:37:30.037090;Claim;620315
;Furto in Casa;2022-07-08T00:34:50.037263;Claim;620318
2022-03-04T00:48:50.037368;Furto Auto;2022-02-27T00:40:04.037368;Claim;620321
2022-04-30T00:44:02.037478;Incendio doloso Casa;2022-04-25T00:38:52.037478;Claim;620324
;Furto in Casa;2022-12-25T00:35:03.037592;Claim;620327
;Furto Auto;2023-01-06T00:35:36.037710;Claim;620330
;Furto in Casa;2022-06-18T00:38:13.037826;Claim;620333
2022-05-12T00:48:57.037945;Incendio doloso Auto;2022-05-07T00:39:44.037945;Claim;620336
2023-01-07T00:42:03.038061;Furto in Casa;2023-01-02T00:36:04.038061;Claim;620339
;Incendio doloso Auto;2022-12-06T00:37:35.038181;Claim;620342
;Incendio doloso Auto;2022-04-17T00:35:21.038305;Claim;620345
;Furto in Casa;2022-06-24T00:35:35.038496;Claim;620348
2022-07-26T00:43:07.038594;Incendio doloso Casa;2022-07-21T00:34:59.038594;Claim;620351
2022-02-19T00:50:11.038710;Furto Auto;2022-02-14T00:39:45.038710;Claim;620354
;Incendio doloso Casa;2022-04-20T00:35:18.038811;Claim;620357
2022-04-27T00:42:33.038911;Incendio doloso Auto;2022-04-22T00:35:05.038911;Claim;620360
2022-03-29T00:48:26.039014;Furto in Casa;2022-03-24T00:38:22.039014;Claim;620363
;Furto in Casa;2022-10-14T00:38:58.039126;Claim;620366
;Furto in Casa;2022-04-07T00:39:36.039231;Claim;620369
;Furto Auto;2022-02-26T00:37:22.039347;Claim;620372
2023-01-15T00:43:52.039463;Furto Auto;2023-01-10T00:35:38.039463;Claim;620375
2022-03-22T00:47:22.039653;Furto in Casa;2022-03-17T00:37:00.039653;Claim;620378
2023-01-08T00:45:52.039761;Incendio doloso Auto;2023-01-03T00:37:55.039761;Claim;620381
;Furto Auto;2022-03-23T00:35:22.039879;Claim;620384
;Incendio doloso Casa;2022-11-19T00:38:25.039991;Claim;620387
2022-11-10T00:44:34.040102;Incendio doloso Casa;2022-11-05T00:36:29.040102;Claim;620390
;Incidente Auto;2022-08-01T00:37:27.040213;Claim;620393
2022-06-10T00:43:07.040326;Incendio doloso Casa;2022-06-05T00:35:15.040326;Claim;620396
2022-06-08T00:47:39.040437;Furto Auto;2022-06-03T00:38:47.040437;Claim;620399
2022-12-11T00:43:49.040551;Furto Auto;2022-12-06T00:38:00.040551;Claim;620402
2022-03-06T00:44:57.040666;Furto Auto;2022-03-01T00:39:20.040666;Claim;620405
2023-01-16T00:43:38.040871;Furto in Casa;2023-01-11T00:38:33.040871;Claim;620408
;Incendio doloso Auto;2022-07-17T00:35:24.040985;Claim;620411
2022-09-28T00:45:02.041099;Furto Auto;2022-09-23T00:35:17.041099;Claim;620414
2022-02-24T00:49:04.041211;Furto Auto;2022-02-19T00:40:01.041211;Claim;620417
2022-11-11T00:43:20.041323;Incendio doloso Auto;2022-11-06T00:37:38.041323;Claim;620420
2022-10-28T00:47:39.041439;Incendio doloso Casa;2022-10-23T00:37:25.041439;Claim;620423
;Incendio doloso Auto;2022-10-07T00:39:06.041547;Claim;620426
2022-02-21T00:40:44.041650;Incendio doloso Auto;2022-02-16T00:34:46.041650;Claim;620429
