closed_date;type;open_date;:LABEL;:ID
2022-04-07T00:38:31.505984;Incidente Auto;2022-04-02T00:30:04.505984;Claim;160062
;Furto in Casa;2022-10-06T00:28:37.506088;Claim;160065
;Furto Auto;2022-12-30T00:30:16.506130;Claim;160068
2022-08-18T00:39:09.506167;Furto in Casa;2022-08-13T00:31:25.506167;Claim;160071
2022-07-08T00:34:59.506204;Incendio doloso Casa;2022-07-03T00:29:47.506204;Claim;160074
2022-03-07T00:38:33.506244;Incidente Auto;2022-03-02T00:31:07.506244;Claim;160077
2022-02-13T00:40:12.506281;Furto in Casa;2022-02-08T00:30:54.506281;Claim;160080
;Incendio doloso Auto;2022-06-24T00:28:26.506318;Claim;160083
2022-02-06T00:42:09.506355;Furto in Casa;2022-02-01T00:32:06.506355;Claim;160086
2022-02-18T00:33:40.506393;Incidente Auto;2022-02-13T00:28:00.506393;Claim;160089
2022-09-19T00:33:26.506431;Incendio doloso Auto;2022-09-14T00:27:47.506431;Claim;160092
2023-01-26T00:35:44.506469;Incendio doloso Casa;2023-01-21T00:27:02.506469;Claim;160095
;Furto in Casa;2022-05-26T00:31:01.506538;Claim;160098
2022-12-07T00:38:19.506601;Furto in Casa;2022-12-02T00:31:47.506601;Claim;160101
;Incendio doloso Casa;2022-08-20T00:29:32.506645;Claim;160104
2022-05-30T00:36:18.506683;Furto in Casa;2022-05-25T00:30:31.506683;Claim;160107
2023-01-19T00:34:32.506720;Furto in Casa;2023-01-14T00:27:38.506720;Claim;160110
;Furto in Casa;2022-08-10T00:29:03.506757;Claim;160113
;Incendio doloso Casa;2022-09-24T00:28:06.506792;Claim;160116
;Furto in Casa;2022-02-05T00:29:41.506828;Claim;160119
2022-04-22T00:36:36.506864;Furto Auto;2022-04-17T00:28:15.506864;Claim;160122
2022-07-24T00:38:27.506900;Incendio doloso Auto;2022-07-19T00:30:08.506900;Claim;160125
;Incendio doloso Casa;2022-05-07T00:29:55.506936;Claim;160128
;Incendio doloso Auto;2022-05-17T00:30:42.506973;Claim;160131
;Incendio doloso Casa;2022-12-27T00:28:28.507009;Claim;160134
2022-07-18T00:40:09.507046;Incendio doloso Casa;2022-07-13T00:32:28.507046;Claim;160137
;Incendio doloso Casa;2022-03-01T00:28:41.507082;Claim;160140
;Furto Auto;2022-09-16T00:29:39.507117;Claim;160143
2022-10-13T00:38:52.507153;Furto in Casa;2022-10-08T00:31:35.507153;Claim;160146
;Incendio doloso Auto;2022-12-15T00:27:50.507188;Claim;160149
2022-04-29T00:36:07.507223;Incidente Auto;2022-04-24T00:28:45.507223;Claim;160152
2022-10-09T00:37:31.507259;Furto in Casa;2022-10-04T00:32:22.507259;Claim;160155
;Furto Auto;2022-04-23T00:27:00.507295;Claim;160158
2022-08-08T00:40:57.507331;Incidente Auto;2022-08-03T00:30:16.507331;Claim;160161
;Furto Auto;2022-03-24T00:30:24.507367;Claim;160164
;Incidente Auto;2022-02-08T00:30:13.507402;Claim;160167
;Furto Auto;2022-05-27T00:31:09.507438;Claim;160170
2022-02-06T00:36:02.507473;Incidente Auto;2022-02-01T00:28:08.507473;Claim;160173
;Furto Auto;2022-06-29T00:30:15.507508;Claim;160176
;Incendio doloso Auto;2022-02-14T00:26:51.507600;Claim;160179
2022-10-19T00:38:36.507650;Incidente Auto;2022-10-14T00:29:04.507650;Claim;160182
;Furto Auto;2022-03-08T00:28:29.507688;Claim;160185
2022-02-17T00:38:50.507723;Incidente Auto;2022-02-12T00:32:04.507723;Claim;160188
;Incendio doloso Casa;2022-05-22T00:27:22.507759;Claim;160191
2022-09-11T00:37:47.507794;Furto in Casa;2022-09-06T00:30:14.507794;Claim;160194
2022-08-29T00:39:36.507830;Incendio doloso Auto;2022-08-24T00:32:43.507830;Claim;160197
;Furto Auto;2022-08-31T00:28:17.507867;Claim;160200
2022-06-08T00:42:05.507904;Furto Auto;2022-06-03T00:31:20.507904;Claim;160203
2022-06-19T00:37:50.507940;Furto Auto;2022-06-14T00:31:23.507940;Claim;160206
2022-09-08T00:33:45.507977;Incendio doloso Auto;2022-09-03T00:27:03.507977;Claim;160209
2022-02-12T00:36:24.508014;Incidente Auto;2022-02-07T00:29:06.508014;Claim;160212
2022-07-12T00:42:15.508050;Furto in Casa;2022-07-07T00:31:19.508050;Claim;160215
2022-11-28T00:36:12.508085;Furto in Casa;2022-11-23T00:27:39.508085;Claim;160218
2022-08-23T00:39:03.508121;Furto in Casa;2022-08-18T00:31:10.508121;Claim;160221
;Furto in Casa;2022-02-05T00:28:52.508157;Claim;160224
2022-02-09T00:33:18.508243;Incendio doloso Casa;2022-02-04T00:28:03.508243;Claim;160227
2022-11-20T00:41:02.508280;Incendio doloso Auto;2022-11-15T00:31:24.508280;Claim;160230
2022-08-09T00:41:44.508315;Furto in Casa;2022-08-04T00:31:36.508315;Claim;160233
;Incendio doloso Auto;2022-09-08T00:32:27.508351;Claim;160236
;Incidente Auto;2023-01-04T00:27:40.508387;Claim;160239
2022-11-24T00:40:42.508423;Incendio doloso Auto;2022-11-19T00:31:29.508423;Claim;160242
2022-08-31T00:37:30.508458;Incendio doloso Auto;2022-08-26T00:30:39.508458;Claim;160245
2022-05-04T00:35:21.508494;Furto in Casa;2022-04-29T00:28:19.508494;Claim;160248
;Furto in Casa;2022-11-30T00:27:55.508530;Claim;160251
;Incendio doloso Casa;2023-01-07T00:32:15.508565;Claim;160254
2022-12-02T00:39:44.508601;Incendio doloso Auto;2022-11-27T00:29:05.508601;Claim;160257
2022-06-16T00:40:32.508636;Incidente Auto;2022-06-11T00:30:46.508636;Claim;160260
2022-09-26T00:39:53.508671;Furto Auto;2022-09-21T00:32:31.508671;Claim;160263
;Furto in Casa;2022-06-13T00:29:29.508708;Claim;160266
;Incendio doloso Auto;2022-04-29T00:32:11.508744;Claim;160269
;Furto Auto;2022-07-06T00:30:24.508780;Claim;160272
;Incidente Auto;2022-11-05T00:27:15.508817;Claim;160275
2022-11-18T00:32:50.508853;Incendio doloso Casa;2022-11-13T00:27:00.508853;Claim;160278
2022-12-19T00:38:30.508890;Incendio doloso Auto;2022-12-14T00:28:07.508890;Claim;160281
;Furto Auto;2022-01-26T00:31:03.508926;Claim;160284
2023-01-21T00:41:58.508964;Furto Auto;2023-01-16T00:32:21.508964;Claim;160287
;Incidente Auto;2022-06-03T00:28:56.509002;Claim;160290
2022-05-08T00:40:26.509038;Incidente Auto;2022-05-03T00:32:35.509038;Claim;160293
2022-04-02T00:41:23.509074;Incendio doloso Auto;2022-03-28T00:32:08.509074;Claim;160296
2022-03-04T00:36:46.509111;Furto Auto;2022-02-27T00:31:38.509111;Claim;160299
;Furto in Casa;2022-06-06T00:32:37.509146;Claim;160302
2022-05-01T00:38:26.509181;Incendio doloso Auto;2022-04-26T00:30:31.509181;Claim;160305
;Incidente Auto;2022-06-07T00:28:15.509218;Claim;160308
2022-07-31T00:36:49.509253;Incidente Auto;2022-07-26T00:30:15.509253;Claim;160311
2022-03-22T00:41:09.509289;Incendio doloso Auto;2022-03-17T00:30:52.509289;Claim;160314
;Incendio doloso Auto;2022-10-05T00:32:04.509325;Claim;160317
;Furto Auto;2022-03-18T00:27:20.509361;Claim;160320
2022-07-11T00:35:59.509397;Incendio doloso Casa;2022-07-06T00:30:42.509397;Claim;160323
2022-11-10T00:35:26.509432;Incendio doloso Auto;2022-11-05T00:27:12.509432;Claim;160326
2023-01-15T00:37:52.509468;Incendio doloso Casa;2023-01-10T00:30:29.509468;Claim;160329
;Furto in Casa;2022-06-03T00:27:45.509503;Claim;160332
2022-03-02T00:39:45.509539;Furto in Casa;2022-02-25T00:30:38.509539;Claim;160335
;Furto in Casa;2022-06-30T00:31:22.509575;Claim;160338
2022-02-11T00:33:25.509611;Furto Auto;2022-02-06T00:27:03.509611;Claim;160341
2022-09-10T00:37:34.509648;Furto in Casa;2022-09-05T00:30:31.509648;Claim;160344
2022-05-29T00:34:55.509684;Incidente Auto;2022-05-24T00:27:39.509684;Claim;160347
;Incidente Auto;2022-09-26T00:28:05.509719;Claim;160350
;Incendio doloso Auto;2022-07-29T00:29:50.509755;Claim;160353
2022-04-20T00:38:12.509791;Incendio doloso Auto;2022-04-15T00:29:24.509791;Claim;160356
;Incendio doloso Casa;2022-11-14T00:30:55.509828;Claim;160359
2022-11-04T00:39:25.509864;Furto Auto;2022-10-30T00:31:40.509864;Claim;160362
;Incendio doloso Auto;2022-07-23T00:27:01.509901;Claim;160365
2022-10-28T00:38:13.509937;Incendio doloso Casa;2022-10-23T00:27:31.509937;Claim;160368
;Incendio doloso Auto;2022-10-20T00:29:11.509974;Claim;160371
2022-07-03T00:37:12.510010;Incidente Auto;2022-06-28T00:31:51.510010;Claim;160374
2022-12-18T00:35:20.510046;Incidente Auto;2022-12-13T00:29:35.510046;Claim;160377
2022-06-25T00:39:08.510082;Furto in Casa;2022-06-20T00:31:09.510082;Claim;160380
;Furto Auto;2022-11-06T00:32:00.510118;Claim;160383
;Furto Auto;2022-04-29T00:31:42.510155;Claim;160386
2022-07-12T00:34:38.510192;Incendio doloso Casa;2022-07-07T00:27:20.510192;Claim;160389
;Furto Auto;2022-11-22T00:28:03.510229;Claim;160392
;Incidente Auto;2022-04-21T00:29:30.510266;Claim;160395
;Furto in Casa;2022-02-13T00:31:59.510302;Claim;160398
2022-02-22T00:38:55.510338;Incidente Auto;2022-02-17T00:29:49.510338;Claim;160401
;Furto Auto;2022-07-05T00:31:41.510375;Claim;160404
;Incidente Auto;2022-11-03T00:31:42.510410;Claim;160407
2023-01-03T00:42:31.510445;Furto in Casa;2022-12-29T00:31:49.510445;Claim;160410
2022-02-06T00:39:36.510480;Incidente Auto;2022-02-01T00:31:34.510480;Claim;160413
2022-09-25T00:39:47.510516;Incidente Auto;2022-09-20T00:32:35.510516;Claim;160416
;Incendio doloso Auto;2022-07-27T00:30:50.510552;Claim;160419
;Furto Auto;2022-07-17T00:31:55.510634;Claim;160422
;Furto Auto;2022-04-25T00:32:03.510680;Claim;160425
;Incendio doloso Auto;2022-03-10T00:29:51.510717;Claim;160428
;Incidente Auto;2022-08-31T00:28:39.510754;Claim;160431
;Incendio doloso Auto;2022-08-15T00:30:14.510790;Claim;160434
2022-06-21T00:39:46.510826;Incendio doloso Auto;2022-06-16T00:32:02.510826;Claim;160437
;Incendio doloso Auto;2022-03-12T00:30:46.510862;Claim;160440
2023-01-24T00:38:37.510898;Incendio doloso Casa;2023-01-19T00:29:18.510898;Claim;160443
;Incendio doloso Auto;2022-12-29T00:27:11.510933;Claim;160446
2022-04-22T00:34:56.510969;Incendio doloso Casa;2022-04-17T00:28:05.510969;Claim;160449
2022-03-25T00:39:28.511094;Incendio doloso Auto;2022-03-20T00:31:39.511094;Claim;160452
;Incendio doloso Casa;2022-08-06T00:31:00.511154;Claim;160455
2022-07-26T00:37:49.511191;Incendio doloso Auto;2022-07-21T00:32:03.511191;Claim;160458
2022-06-01T00:39:05.511228;Incendio doloso Casa;2022-05-27T00:28:12.511228;Claim;160461
;Furto Auto;2022-11-13T00:29:57.511264;Claim;160464
;Incendio doloso Auto;2022-06-28T00:29:17.511300;Claim;160467
2022-08-24T00:38:34.511336;Incendio doloso Auto;2022-08-19T00:28:59.511336;Claim;160470
;Incendio doloso Casa;2022-10-17T00:31:38.511371;Claim;160473
;Furto Auto;2022-06-18T00:31:52.511407;Claim;160476
;Furto Auto;2022-07-06T00:29:58.511442;Claim;160479
2022-03-29T00:41:07.511478;Incendio doloso Casa;2022-03-24T00:30:14.511478;Claim;160482
;Incidente Auto;2022-07-23T00:29:50.511514;Claim;160485
;Incendio doloso Auto;2022-10-05T00:28:32.511549;Claim;160488
2022-12-17T00:36:59.511585;Incendio doloso Auto;2022-12-12T00:28:31.511585;Claim;160491
;Incendio doloso Auto;2022-02-20T00:27:23.511622;Claim;160494
2022-04-30T00:38:42.511657;Incendio doloso Auto;2022-04-25T00:29:41.511657;Claim;160497
;Furto in Casa;2022-11-11T00:31:08.511694;Claim;160500
;Incendio doloso Casa;2022-06-21T00:32:17.511731;Claim;160503
;Incendio doloso Casa;2022-05-16T00:32:17.511768;Claim;160506
2022-04-15T00:39:41.511804;Furto Auto;2022-04-10T00:31:55.511804;Claim;160509
2022-12-13T00:39:18.511840;Incendio doloso Auto;2022-12-08T00:29:22.511840;Claim;160512
;Incidente Auto;2022-03-02T00:28:55.511875;Claim;160515
2022-05-01T00:39:17.511911;Incendio doloso Casa;2022-04-26T00:32:30.511911;Claim;160518
;Incendio doloso Auto;2022-09-02T00:26:46.511947;Claim;160521
2022-07-17T00:36:38.511982;Incendio doloso Auto;2022-07-12T00:29:21.511982;Claim;160524
2022-06-29T00:36:34.512019;Furto in Casa;2022-06-24T00:30:09.512019;Claim;160527
2022-07-02T00:39:06.512055;Incendio doloso Auto;2022-06-27T00:28:46.512055;Claim;160530
2022-09-16T00:39:14.512091;Furto Auto;2022-09-11T00:29:55.512091;Claim;160533
2022-07-15T00:37:09.512127;Furto in Casa;2022-07-10T00:30:06.512127;Claim;160536
2022-10-24T00:34:18.512163;Incidente Auto;2022-10-19T00:27:10.512163;Claim;160539
2022-09-06T00:36:39.512198;Incendio doloso Casa;2022-09-01T00:27:16.512198;Claim;160542
2023-01-19T00:36:38.512235;Incendio doloso Casa;2023-01-14T00:28:15.512235;Claim;160545
;Incendio doloso Auto;2022-12-18T00:32:04.512270;Claim;160548
;Incendio doloso Auto;2022-09-10T00:31:28.512306;Claim;160551
2022-08-19T00:36:43.512341;Incidente Auto;2022-08-14T00:27:42.512341;Claim;160554
2022-09-01T00:36:24.512377;Furto Auto;2022-08-27T00:29:12.512377;Claim;160557
;Incidente Auto;2022-09-05T00:28:54.512413;Claim;160560
;Furto Auto;2022-12-27T00:32:37.512448;Claim;160563
;Incidente Auto;2022-12-21T00:28:53.512485;Claim;160566
2022-06-20T00:42:06.512520;Furto in Casa;2022-06-15T00:32:40.512520;Claim;160569
2022-11-06T00:38:55.512556;Incendio doloso Casa;2022-11-01T00:30:23.512556;Claim;160572
;Furto Auto;2022-08-12T00:31:48.512592;Claim;160575
;Incidente Auto;2022-07-15T00:28:41.512628;Claim;160578
;Incidente Auto;2022-05-22T00:30:39.512695;Claim;160581
;Incendio doloso Auto;2022-08-11T00:28:32.512738;Claim;160584
2022-12-21T00:37:57.512775;Incendio doloso Casa;2022-12-16T00:27:34.512775;Claim;160587
2022-03-22T00:39:48.512812;Incidente Auto;2022-03-17T00:29:04.512812;Claim;160590
;Incidente Auto;2022-05-16T00:28:41.512848;Claim;160593
2023-01-02T00:39:15.512884;Furto in Casa;2022-12-28T00:28:55.512884;Claim;160596
;Furto Auto;2022-06-28T00:30:08.512921;Claim;160599
2022-09-10T00:38:44.512957;Incendio doloso Casa;2022-09-05T00:31:24.512957;Claim;160602
;Incidente Auto;2022-08-25T00:29:59.512994;Claim;160605
;Furto Auto;2022-05-03T00:30:03.513030;Claim;160608
;Incidente Auto;2022-05-11T00:27:23.513066;Claim;160611
;Incendio doloso Casa;2022-07-21T00:31:10.513102;Claim;160614
2022-11-09T00:41:02.513137;Incendio doloso Casa;2022-11-04T00:32:38.513137;Claim;160617
;Incendio doloso Casa;2022-07-21T00:29:06.513173;Claim;160620
2022-05-23T00:34:35.513208;Incidente Auto;2022-05-18T00:27:34.513208;Claim;160623
2022-06-23T00:36:22.513242;Incendio doloso Auto;2022-06-18T00:28:48.513242;Claim;160626
2023-01-26T00:38:54.513278;Furto in Casa;2023-01-21T00:32:36.513278;Claim;160629
;Furto in Casa;2022-07-02T00:31:49.513313;Claim;160632
;Furto Auto;2022-07-16T00:29:22.513348;Claim;160635
;Incendio doloso Casa;2022-04-20T00:27:07.513384;Claim;160638
2022-04-15T00:35:24.513419;Incendio doloso Casa;2022-04-10T00:27:22.513419;Claim;160641
2023-01-05T00:35:54.513454;Furto Auto;2022-12-31T00:28:02.513454;Claim;160644
;Furto Auto;2022-10-09T00:26:58.513489;Claim;160647
;Incendio doloso Auto;2022-10-15T00:28:14.513524;Claim;160650
;Incendio doloso Auto;2022-11-02T00:30:30.513559;Claim;160653
;Incendio doloso Auto;2022-07-29T00:31:40.513593;Claim;160656
2022-09-19T00:39:41.513628;Furto Auto;2022-09-14T00:31:34.513628;Claim;160659
;Incendio doloso Casa;2022-11-20T00:30:27.513664;Claim;160662
2022-11-18T00:37:20.513699;Incendio doloso Auto;2022-11-13T00:28:46.513699;Claim;160665
2022-03-24T00:37:41.513735;Incendio doloso Auto;2022-03-19T00:28:55.513735;Claim;160668
;Furto in Casa;2023-01-06T00:28:36.513770;Claim;160671
;Furto Auto;2022-03-29T00:29:00.513805;Claim;160674
2023-01-10T00:36:12.513840;Furto Auto;2023-01-05T00:29:31.513840;Claim;160677
2022-03-08T00:37:46.513876;Furto Auto;2022-03-03T00:27:07.513876;Claim;160680
;Incendio doloso Auto;2022-07-22T00:29:34.513912;Claim;160683
2022-11-14T00:38:35.513948;Incendio doloso Casa;2022-11-09T00:28:10.513948;Claim;160686
;Incendio doloso Casa;2022-09-16T00:29:17.513985;Claim;160689
2022-03-18T00:36:21.514021;Incendio doloso Casa;2022-03-13T00:27:43.514021;Claim;160692
;Incendio doloso Auto;2022-04-13T00:26:49.514057;Claim;160695
;Incendio doloso Casa;2022-12-11T00:32:13.514093;Claim;160698
2022-07-07T00:39:08.514129;Furto in Casa;2022-07-02T00:32:27.514129;Claim;160701
;Furto in Casa;2022-05-10T00:31:22.514164;Claim;160704
;Incendio doloso Auto;2022-05-31T00:30:00.514199;Claim;160707
2023-01-03T00:40:06.514235;Incendio doloso Auto;2022-12-29T00:29:43.514235;Claim;160710
2022-07-25T00:36:06.514271;Furto in Casa;2022-07-20T00:27:00.514271;Claim;160713
;Incendio doloso Auto;2022-07-26T00:27:36.514306;Claim;160716
;Incendio doloso Casa;2022-10-19T00:27:05.514342;Claim;160719
;Incendio doloso Auto;2022-04-25T00:31:58.514377;Claim;160722
2022-08-24T00:42:27.514412;Furto in Casa;2022-08-19T00:31:29.514412;Claim;160725
;Incendio doloso Casa;2022-10-07T00:31:47.514447;Claim;160728
;Incendio doloso Auto;2022-06-26T00:29:05.514482;Claim;160731
2022-05-13T00:35:29.514517;Incendio doloso Auto;2022-05-08T00:27:12.514517;Claim;160734
2022-02-20T00:41:55.514555;Incendio doloso Auto;2022-02-15T00:32:39.514555;Claim;160737
2022-12-23T00:36:49.514593;Incidente Auto;2022-12-18T00:27:18.514593;Claim;160740
;Incendio doloso Auto;2023-01-08T00:30:03.514628;Claim;160743
;Incendio doloso Casa;2022-09-11T00:32:02.514664;Claim;160746
;Furto in Casa;2022-09-13T00:28:13.514699;Claim;160749
2022-08-26T00:36:47.514734;Incendio doloso Auto;2022-08-21T00:28:11.514734;Claim;160752
;Incidente Auto;2022-08-17T00:27:48.514769;Claim;160755
2022-10-02T00:34:42.514806;Furto Auto;2022-09-27T00:27:41.514806;Claim;160758
2022-06-04T00:33:29.514841;Incendio doloso Auto;2022-05-30T00:28:21.514841;Claim;160761
2022-05-13T00:32:23.514878;Incendio doloso Auto;2022-05-08T00:26:45.514878;Claim;160764
;Incendio doloso Auto;2022-08-07T00:30:17.514936;Claim;160767
;Furto Auto;2022-08-23T00:27:46.514978;Claim;160770
2022-02-27T00:36:36.515013;Incendio doloso Auto;2022-02-22T00:27:32.515013;Claim;160773
2022-03-28T00:36:47.515049;Furto Auto;2022-03-23T00:30:06.515049;Claim;160776
;Furto in Casa;2022-04-28T00:26:49.515084;Claim;160779
;Furto in Casa;2022-08-22T00:26:48.515120;Claim;160782
2022-02-08T00:43:20.515154;Incidente Auto;2022-02-03T00:32:22.515154;Claim;160785
;Incendio doloso Auto;2022-12-01T00:28:40.515190;Claim;160788
;Furto in Casa;2022-05-13T00:31:58.515224;Claim;160791
2022-08-25T00:34:49.515259;Incendio doloso Auto;2022-08-20T00:28:46.515259;Claim;160794
;Incendio doloso Casa;2022-11-18T00:32:24.515295;Claim;160797
;Incendio doloso Auto;2022-02-04T00:29:14.515330;Claim;160800
2022-09-18T00:34:38.515367;Incendio doloso Casa;2022-09-13T00:26:51.515367;Claim;160803
;Furto in Casa;2022-02-22T00:29:51.515402;Claim;160806
;Incendio doloso Auto;2022-09-02T00:27:34.515438;Claim;160809
;Incendio doloso Casa;2022-02-03T00:27:36.515474;Claim;160812
;Incendio doloso Casa;2022-12-18T00:29:59.515510;Claim;160815
;Furto Auto;2022-03-28T00:32:26.515545;Claim;160818
;Incendio doloso Auto;2022-10-25T00:29:04.515581;Claim;160821
2022-11-14T00:37:11.515617;Furto Auto;2022-11-09T00:31:01.515617;Claim;160824
;Furto in Casa;2022-10-20T00:28:43.515655;Claim;160827
;Furto Auto;2022-05-24T00:27:41.515692;Claim;160830
2022-11-03T00:42:29.515727;Furto in Casa;2022-10-29T00:31:36.515727;Claim;160833
;Incendio doloso Casa;2022-06-12T00:29:26.515763;Claim;160836
2022-07-04T00:36:03.515798;Incendio doloso Casa;2022-06-29T00:30:41.515798;Claim;160839
2022-05-30T00:39:32.515833;Incendio doloso Casa;2022-05-25T00:30:07.515833;Claim;160842
;Incendio doloso Casa;2022-12-27T00:32:19.515868;Claim;160845
2022-11-07T00:35:40.515902;Incendio doloso Casa;2022-11-02T00:29:09.515902;Claim;160848
2022-10-30T00:34:40.515938;Furto Auto;2022-10-25T00:29:26.515938;Claim;160851
;Incidente Auto;2022-05-01T00:32:23.516004;Claim;160854
;Furto Auto;2022-10-16T00:26:59.516045;Claim;160857
;Furto Auto;2022-11-10T00:27:22.516081;Claim;160860
2022-09-04T00:38:26.516116;Incendio doloso Casa;2022-08-30T00:30:32.516116;Claim;160863
;Incendio doloso Casa;2022-06-27T00:32:40.516265;Claim;160866
;Incendio doloso Casa;2022-07-20T00:31:50.516540;Claim;160869
;Furto Auto;2022-02-05T00:28:28.511005;Claim;160872
2022-06-16T00:36:13.516789;Incidente Auto;2022-06-11T00:30:35.516789;Claim;160875
2022-12-10T00:37:10.516947;Furto Auto;2022-12-05T00:27:07.516947;Claim;160878
;Furto Auto;2022-10-04T00:32:28.517055;Claim;160881
;Furto Auto;2022-10-15T00:30:32.517159;Claim;160884
2022-02-16T00:33:59.517342;Incidente Auto;2022-02-11T00:27:33.517342;Claim;160887
2022-12-09T00:36:48.517454;Incendio doloso Casa;2022-12-04T00:31:39.517454;Claim;160890
2022-06-26T00:37:41.517599;Incendio doloso Auto;2022-06-21T00:29:05.517599;Claim;160893
;Incidente Auto;2022-08-20T00:29:30.517722;Claim;160896
;Furto Auto;2022-04-14T00:29:31.517821;Claim;160899
2022-07-02T00:41:27.517937;Incendio doloso Casa;2022-06-27T00:31:53.517937;Claim;160902
2022-07-06T00:36:54.518025;Incidente Auto;2022-07-01T00:30:03.518025;Claim;160905
;Furto Auto;2022-06-09T00:28:11.518131;Claim;160908
2022-05-12T00:40:52.518240;Furto Auto;2022-05-07T00:32:05.518240;Claim;160911
2022-04-09T00:37:30.518345;Incendio doloso Auto;2022-04-04T00:31:36.518345;Claim;160914
;Incidente Auto;2022-02-20T00:30:34.518527;Claim;160917
;Furto in Casa;2022-06-14T00:31:02.518643;Claim;160920
;Furto Auto;2022-08-12T00:27:35.518748;Claim;160923
2022-07-19T00:38:19.518863;Furto in Casa;2022-07-14T00:31:21.518863;Claim;160926
