closed_date;type;open_date;:LABEL;:ID
2022-09-20T00:40:57.151825;Incendio doloso Casa;2022-09-15T00:34:45.151825;Claim;352458
2022-10-27T00:37:17.151868;Furto in Casa;2022-10-22T00:31:36.151868;Claim;352461
2022-10-19T00:43:29.151911;Furto in Casa;2022-10-14T00:35:28.151911;Claim;352464
;Furto in Casa;2022-10-02T00:33:00.151954;Claim;352467
2022-05-19T00:40:36.151997;Incendio doloso Casa;2022-05-14T00:31:15.151997;Claim;352470
;Furto in Casa;2022-06-03T00:30:55.152039;Claim;352473
2022-02-17T00:44:48.152082;Incendio doloso Auto;2022-02-12T00:33:58.152082;Claim;352476
;Incendio doloso Auto;2022-01-31T00:31:56.152126;Claim;352479
;Incendio doloso Auto;2022-11-03T00:35:50.152169;Claim;352482
2023-01-08T00:46:06.152212;Furto in Casa;2023-01-03T00:35:53.152212;Claim;352485
2022-07-02T00:44:08.152254;Incendio doloso Casa;2022-06-27T00:35:10.152254;Claim;352488
2022-09-14T00:39:15.152296;Furto in Casa;2022-09-09T00:34:08.152296;Claim;352491
2022-07-30T00:38:44.152339;Incendio doloso Auto;2022-07-25T00:32:43.152339;Claim;352494
;Furto in Casa;2023-01-11T00:30:48.152382;Claim;352497
2022-10-06T00:41:18.152425;Incidente Auto;2022-10-01T00:33:04.152425;Claim;352500
;Furto Auto;2022-10-25T00:31:11.152468;Claim;352503
;Incendio doloso Auto;2022-06-02T00:33:37.152510;Claim;352506
;Incendio doloso Auto;2022-02-05T00:33:52.152551;Claim;352509
2022-08-28T00:44:46.152592;Incendio doloso Casa;2022-08-23T00:34:37.152592;Claim;352512
;Incendio doloso Casa;2022-06-17T00:32:49.152633;Claim;352515
2022-09-27T00:38:49.152676;Incendio doloso Auto;2022-09-22T00:30:09.152676;Claim;352518
;Furto in Casa;2022-08-25T00:31:24.152718;Claim;352521
;Incidente Auto;2022-04-21T00:33:37.152760;Claim;352524
;Incidente Auto;2022-09-09T00:35:31.152803;Claim;352527
;Incendio doloso Auto;2022-08-08T00:31:22.152846;Claim;352530
2022-02-21T00:42:40.152889;Furto in Casa;2022-02-16T00:33:52.152889;Claim;352533
2022-02-09T00:45:42.152934;Furto in Casa;2022-02-04T00:35:32.152934;Claim;352536
;Incendio doloso Casa;2022-02-07T00:30:18.152977;Claim;352539
;Incendio doloso Auto;2022-03-06T00:30:26.153020;Claim;352542
;Incidente Auto;2022-09-21T00:33:17.153058;Claim;352545
2022-02-23T00:45:50.153093;Incendio doloso Casa;2022-02-18T00:35:04.153093;Claim;352548
;Incidente Auto;2022-09-27T00:32:34.153128;Claim;352551
;Incendio doloso Casa;2022-11-01T00:33:53.153163;Claim;352554
2022-07-14T00:36:51.153197;Incendio doloso Casa;2022-07-09T00:30:18.153197;Claim;352557
;Incendio doloso Auto;2022-07-08T00:32:20.153232;Claim;352560
2023-01-25T00:36:51.153268;Incendio doloso Auto;2023-01-20T00:31:17.153268;Claim;352563
2022-10-07T00:40:11.153303;Incendio doloso Casa;2022-10-02T00:31:04.153303;Claim;352566
2023-01-28T00:40:16.153338;Incidente Auto;2023-01-23T00:32:49.153338;Claim;352569
;Incidente Auto;2022-03-08T00:32:10.153372;Claim;352572
2022-10-30T00:40:09.153407;Incidente Auto;2022-10-25T00:34:45.153407;Claim;352575
2022-12-24T00:41:33.153442;Incidente Auto;2022-12-19T00:34:16.153442;Claim;352578
;Furto in Casa;2022-01-25T00:31:13.153477;Claim;352581
2022-12-12T00:39:01.153511;Incendio doloso Casa;2022-12-07T00:30:28.153511;Claim;352584
;Incendio doloso Casa;2022-09-01T00:33:38.153547;Claim;352587
2022-06-06T00:41:09.153581;Incendio doloso Casa;2022-06-01T00:30:36.153581;Claim;352590
2022-04-02T00:42:03.153616;Incidente Auto;2022-03-28T00:35:47.153616;Claim;352593
2022-05-13T00:46:15.153651;Incendio doloso Casa;2022-05-08T00:35:58.153651;Claim;352596
2022-06-01T00:41:14.153685;Incidente Auto;2022-05-27T00:31:17.153685;Claim;352599
;Incidente Auto;2022-09-09T00:35:29.153720;Claim;352602
;Incidente Auto;2022-10-08T00:34:19.153754;Claim;352605
2022-03-07T00:37:57.153789;Incendio doloso Casa;2022-03-02T00:31:47.153789;Claim;352608
;Incidente Auto;2022-08-17T00:32:19.153824;Claim;352611
;Furto Auto;2022-08-05T00:35:27.153859;Claim;352614
2022-11-14T00:35:27.153893;Incendio doloso Casa;2022-11-09T00:30:09.153893;Claim;352617
2022-05-25T00:44:30.153929;Furto in Casa;2022-05-20T00:36:01.153929;Claim;352620
;Incidente Auto;2022-11-02T00:35:52.153964;Claim;352623
2022-04-27T00:38:41.154000;Furto in Casa;2022-04-22T00:32:26.154000;Claim;352626
;Incendio doloso Casa;2022-09-30T00:35:38.154045;Claim;352629
;Incidente Auto;2023-01-16T00:33:21.154087;Claim;352632
2022-05-24T00:38:48.154130;Furto Auto;2022-05-19T00:32:29.154130;Claim;352635
;Incendio doloso Auto;2022-07-18T00:34:36.154172;Claim;352638
2022-05-26T00:45:37.154214;Incendio doloso Auto;2022-05-21T00:35:45.154214;Claim;352641
2023-01-17T00:42:02.154257;Furto in Casa;2023-01-12T00:33:12.154257;Claim;352644
;Incendio doloso Casa;2022-02-10T00:35:10.154299;Claim;352647
;Incendio doloso Auto;2022-11-22T00:31:17.154342;Claim;352650
;Furto Auto;2022-02-11T00:33:25.154385;Claim;352653
2022-12-22T00:38:49.154426;Furto in Casa;2022-12-17T00:33:11.154426;Claim;352656
2022-12-17T00:41:47.154469;Furto Auto;2022-12-12T00:32:43.154469;Claim;352659
2023-01-02T00:40:45.154511;Incendio doloso Casa;2022-12-28T00:30:25.154511;Claim;352662
;Incendio doloso Auto;2022-07-14T00:35:57.154554;Claim;352665
;Incidente Auto;2022-09-07T00:33:12.154597;Claim;352668
2022-12-12T00:41:27.154640;Furto in Casa;2022-12-07T00:34:13.154640;Claim;352671
;Incidente Auto;2022-06-12T00:33:49.154684;Claim;352674
;Incendio doloso Auto;2022-07-20T00:31:32.154726;Claim;352677
;Incendio doloso Casa;2022-12-19T00:33:22.154769;Claim;352680
2022-10-13T00:39:48.154812;Furto in Casa;2022-10-08T00:33:17.154812;Claim;352683
;Furto in Casa;2022-11-29T00:31:34.154857;Claim;352686
2022-07-06T00:40:46.154899;Incendio doloso Auto;2022-07-01T00:33:19.154899;Claim;352689
2022-12-31T00:44:35.154942;Incendio doloso Casa;2022-12-26T00:34:37.154942;Claim;352692
2022-06-05T00:42:14.154985;Furto in Casa;2022-05-31T00:34:44.154985;Claim;352695
;Incendio doloso Casa;2022-11-11T00:33:02.155027;Claim;352698
2022-06-04T00:39:59.155065;Incendio doloso Casa;2022-05-30T00:31:06.155065;Claim;352701
;Incendio doloso Casa;2022-12-06T00:34:32.155100;Claim;352704
2022-05-10T00:39:56.155135;Incendio doloso Auto;2022-05-05T00:32:40.155135;Claim;352707
;Incidente Auto;2022-02-14T00:35:50.155171;Claim;352710
2022-07-11T00:38:54.155208;Incendio doloso Auto;2022-07-06T00:32:49.155208;Claim;352713
;Furto Auto;2022-12-06T00:35:44.155244;Claim;352716
;Furto in Casa;2022-01-25T00:32:32.155279;Claim;352719
2022-08-07T00:37:50.155323;Furto in Casa;2022-08-02T00:31:30.155323;Claim;352722
;Incidente Auto;2022-06-04T00:35:15.155364;Claim;352725
;Furto Auto;2022-09-13T00:30:51.155525;Claim;352728
;Incendio doloso Auto;2022-02-22T00:31:24.155587;Claim;352731
;Incidente Auto;2022-05-11T00:32:03.155635;Claim;352734
2022-03-14T00:41:57.155679;Incendio doloso Casa;2022-03-09T00:32:46.155679;Claim;352737
;Incendio doloso Auto;2023-01-23T00:34:18.155724;Claim;352740
2022-03-31T00:39:47.155767;Incendio doloso Casa;2022-03-26T00:30:14.155767;Claim;352743
;Furto in Casa;2022-10-08T00:33:14.155812;Claim;352746
;Incendio doloso Casa;2022-12-18T00:31:04.155855;Claim;352749
;Incendio doloso Casa;2022-02-15T00:32:57.155898;Claim;352752
;Furto Auto;2022-03-22T00:34:39.155942;Claim;352755
2022-06-01T00:39:39.155986;Furto Auto;2022-05-27T00:30:55.155986;Claim;352758
;Incendio doloso Casa;2022-04-15T00:30:46.156031;Claim;352761
;Incendio doloso Auto;2023-01-05T00:31:35.156109;Claim;352764
2022-07-21T00:37:21.156162;Furto Auto;2022-07-16T00:31:20.156162;Claim;352767
2022-07-07T00:38:45.156205;Furto in Casa;2022-07-02T00:30:06.156205;Claim;352770
2022-09-24T00:42:21.156248;Incendio doloso Auto;2022-09-19T00:33:38.156248;Claim;352773
2022-06-01T00:37:35.156318;Furto in Casa;2022-05-27T00:30:14.156318;Claim;352776
2022-11-06T00:38:40.156365;Furto in Casa;2022-11-01T00:33:30.156365;Claim;352779
2023-01-11T00:42:15.156409;Furto in Casa;2023-01-06T00:35:33.156409;Claim;352782
;Incidente Auto;2022-10-26T00:32:57.156480;Claim;352785
2022-06-16T00:37:38.156524;Incendio doloso Casa;2022-06-11T00:31:20.156524;Claim;352788
2022-12-03T00:39:46.156568;Incidente Auto;2022-11-28T00:30:23.156568;Claim;352791
2022-02-12T00:43:39.156610;Incendio doloso Casa;2022-02-07T00:34:16.156610;Claim;352794
2022-06-29T00:39:03.156653;Furto Auto;2022-06-24T00:31:44.156653;Claim;352797
2022-04-20T00:42:13.156696;Incendio doloso Casa;2022-04-15T00:32:50.156696;Claim;352800
2022-02-01T00:40:09.156740;Furto Auto;2022-01-27T00:30:51.156740;Claim;352803
2022-08-16T00:45:24.156783;Furto in Casa;2022-08-11T00:35:49.156783;Claim;352806
;Incendio doloso Auto;2022-08-11T00:32:46.156826;Claim;352809
2022-03-19T00:40:53.156868;Furto Auto;2022-03-14T00:35:20.156868;Claim;352812
;Incendio doloso Auto;2022-10-13T00:32:09.156910;Claim;352815
;Incidente Auto;2022-09-03T00:30:59.156952;Claim;352818
2022-04-14T00:47:00.156995;Incendio doloso Casa;2022-04-09T00:36:03.156995;Claim;352821
;Incendio doloso Casa;2022-12-31T00:33:43.157038;Claim;352824
;Incidente Auto;2022-07-08T00:31:26.157114;Claim;352827
2022-07-12T00:41:03.157164;Incendio doloso Auto;2022-07-07T00:34:58.157164;Claim;352830
2022-06-12T00:44:22.157209;Incidente Auto;2022-06-07T00:33:52.157209;Claim;352833
2022-08-08T00:39:35.157252;Furto Auto;2022-08-03T00:32:03.157252;Claim;352836
;Furto in Casa;2022-09-17T00:32:55.157294;Claim;352839
2022-07-17T00:43:47.157337;Incidente Auto;2022-07-12T00:34:02.157337;Claim;352842
;Incendio doloso Auto;2022-04-23T00:30:35.157379;Claim;352845
;Incidente Auto;2022-06-19T00:30:42.157422;Claim;352848
;Incendio doloso Casa;2022-08-29T00:35:37.157464;Claim;352851
;Furto Auto;2022-08-24T00:30:36.157507;Claim;352854
2022-03-26T00:41:21.157549;Incidente Auto;2022-03-21T00:30:44.157549;Claim;352857
;Incendio doloso Casa;2022-09-09T00:30:25.157592;Claim;352860
;Furto in Casa;2022-05-26T00:35:17.157633;Claim;352863
;Furto in Casa;2022-07-06T00:32:04.157676;Claim;352866
2022-03-09T00:35:30.157718;Incendio doloso Casa;2022-03-04T00:30:22.157718;Claim;352869
;Furto Auto;2022-10-26T00:31:26.157762;Claim;352872
2022-04-03T00:37:53.157803;Furto in Casa;2022-03-29T00:30:38.157803;Claim;352875
;Incendio doloso Auto;2022-07-29T00:31:29.157846;Claim;352878
2022-11-29T00:41:48.157889;Incendio doloso Auto;2022-11-24T00:31:45.157889;Claim;352881
2022-06-04T00:39:19.157931;Incidente Auto;2022-05-30T00:32:55.157931;Claim;352884
;Incidente Auto;2022-09-29T00:31:50.157974;Claim;352887
;Incidente Auto;2022-08-01T00:34:51.158017;Claim;352890
;Incidente Auto;2022-02-24T00:36:04.158057;Claim;352893
2022-03-14T00:38:14.158150;Incendio doloso Casa;2022-03-09T00:31:40.158150;Claim;352896
2022-03-10T00:41:24.158189;Incendio doloso Auto;2022-03-05T00:30:28.158189;Claim;352899
2022-06-05T00:39:27.158224;Incidente Auto;2022-05-31T00:31:57.158224;Claim;352902
;Incendio doloso Auto;2022-05-16T00:36:04.158258;Claim;352905
2022-02-14T00:42:09.158293;Incendio doloso Casa;2022-02-09T00:31:49.158293;Claim;352908
2022-06-07T00:40:56.158328;Incendio doloso Casa;2022-06-02T00:30:25.158328;Claim;352911
2022-12-18T00:37:38.158364;Incendio doloso Casa;2022-12-13T00:32:15.158364;Claim;352914
;Furto in Casa;2022-11-29T00:31:49.158399;Claim;352917
2022-02-10T00:43:43.158433;Incendio doloso Auto;2022-02-05T00:33:28.158433;Claim;352920
2022-03-09T00:45:01.158468;Incendio doloso Auto;2022-03-04T00:35:40.158468;Claim;352923
;Incendio doloso Casa;2022-03-15T00:32:08.158502;Claim;352926
2022-02-04T00:46:30.158536;Incendio doloso Auto;2022-01-30T00:36:04.158536;Claim;352929
2022-05-06T00:39:40.158571;Incidente Auto;2022-05-01T00:33:31.158571;Claim;352932
2022-03-20T00:36:50.158604;Furto in Casa;2022-03-15T00:31:12.158604;Claim;352935
;Incendio doloso Casa;2022-04-13T00:31:08.158639;Claim;352938
2022-12-08T00:39:09.158673;Incendio doloso Casa;2022-12-03T00:30:23.158673;Claim;352941
;Furto Auto;2022-06-28T00:33:29.158707;Claim;352944
;Incendio doloso Auto;2022-03-13T00:32:30.158741;Claim;352947
;Furto Auto;2022-02-10T00:31:20.158775;Claim;352950
2022-09-16T00:36:48.158809;Incendio doloso Casa;2022-09-11T00:31:29.158809;Claim;352953
2022-02-04T00:37:38.158843;Incendio doloso Casa;2022-01-30T00:30:16.158843;Claim;352956
;Incidente Auto;2022-01-28T00:31:27.158878;Claim;352959
;Furto Auto;2022-12-15T00:34:13.158913;Claim;352962
2022-03-11T00:44:03.158948;Incendio doloso Casa;2022-03-06T00:33:46.158948;Claim;352965
2023-01-22T00:44:27.158983;Furto in Casa;2023-01-17T00:34:55.158983;Claim;352968
;Incendio doloso Auto;2022-02-18T00:34:15.159022;Claim;352971
;Furto Auto;2022-08-10T00:35:36.159104;Claim;352974
2022-10-11T00:44:11.159161;Furto Auto;2022-10-06T00:35:59.159161;Claim;352977
2022-08-27T00:38:12.159206;Incendio doloso Casa;2022-08-22T00:30:34.159206;Claim;352980
2022-12-02T00:42:46.159250;Furto Auto;2022-11-27T00:35:22.159250;Claim;352983
2022-07-09T00:38:59.159294;Incidente Auto;2022-07-04T00:33:06.159294;Claim;352986
;Furto in Casa;2022-04-18T00:34:47.159338;Claim;352989
;Incendio doloso Auto;2022-07-29T00:35:19.159380;Claim;352992
2022-09-29T00:40:28.159424;Furto Auto;2022-09-24T00:34:37.159424;Claim;352995
;Furto in Casa;2022-12-18T00:31:35.159466;Claim;352998
;Furto in Casa;2022-07-04T00:31:33.159508;Claim;353001
;Furto in Casa;2023-01-22T00:35:47.159550;Claim;353004
;Incendio doloso Casa;2022-03-30T00:31:57.159592;Claim;353007
2022-07-21T00:39:14.159634;Incendio doloso Casa;2022-07-16T00:34:13.159634;Claim;353010
2022-10-29T00:43:18.159677;Incendio doloso Auto;2022-10-24T00:35:35.159677;Claim;353013
2022-03-10T00:40:25.159719;Incendio doloso Auto;2022-03-05T00:34:58.159719;Claim;353016
;Incidente Auto;2022-11-02T00:34:29.159761;Claim;353019
;Incendio doloso Casa;2022-06-09T00:32:25.159804;Claim;353022
;Furto Auto;2022-04-05T00:32:17.159847;Claim;353025
;Furto Auto;2023-01-24T00:33:45.159890;Claim;353028
2022-07-11T00:37:17.159932;Furto in Casa;2022-07-06T00:30:56.159932;Claim;353031
2022-04-01T00:40:39.159975;Incendio doloso Auto;2022-03-27T00:30:34.159975;Claim;353034
;Incendio doloso Casa;2022-08-20T00:33:37.160018;Claim;353037
;Furto in Casa;2022-05-21T00:32:09.160060;Claim;353040
;Incendio doloso Auto;2022-01-26T00:31:00.160316;Claim;353043
;Incendio doloso Auto;2022-10-17T00:34:38.160368;Claim;353046
;Furto Auto;2022-09-29T00:33:40.160412;Claim;353049
;Incendio doloso Casa;2022-03-17T00:35:36.160456;Claim;353052
2022-11-27T00:42:41.160499;Furto Auto;2022-11-22T00:33:56.160499;Claim;353055
2022-12-17T00:41:58.160665;Furto Auto;2022-12-12T00:31:32.160665;Claim;353058
;Furto in Casa;2022-11-22T00:31:09.160727;Claim;353061
;Incendio doloso Casa;2022-07-10T00:32:24.166122;Claim;353064
2022-11-28T00:43:58.166196;Incendio doloso Casa;2022-11-23T00:33:46.166196;Claim;353067
2022-12-05T00:39:36.166241;Incendio doloso Auto;2022-11-30T00:34:26.166241;Claim;353070
2022-05-09T00:39:03.166284;Incendio doloso Casa;2022-05-04T00:30:27.166284;Claim;353073
;Incendio doloso Auto;2022-11-14T00:35:14.166328;Claim;353076
;Incendio doloso Auto;2022-06-27T00:35:32.166371;Claim;353079
;Incendio doloso Casa;2022-09-14T00:34:54.166413;Claim;353082
2022-10-03T00:40:50.166483;Incendio doloso Auto;2022-09-28T00:32:58.166483;Claim;353085
;Furto in Casa;2022-04-07T00:34:39.166527;Claim;353088
2022-02-05T00:42:03.166570;Furto Auto;2022-01-31T00:34:53.166570;Claim;353091
2022-02-16T00:38:51.166613;Furto in Casa;2022-02-11T00:31:50.166613;Claim;353094
;Furto Auto;2022-07-04T00:31:55.166656;Claim;353097
2022-11-05T00:40:33.166699;Incendio doloso Casa;2022-10-31T00:34:42.166699;Claim;353100
2022-07-07T00:39:13.166741;Incendio doloso Casa;2022-07-02T00:33:10.166741;Claim;353103
2022-06-14T00:39:21.166784;Furto in Casa;2022-06-09T00:31:00.166784;Claim;353106
2022-06-03T00:37:38.166825;Incendio doloso Casa;2022-05-29T00:32:22.166825;Claim;353109
2022-03-15T00:41:01.166867;Furto Auto;2022-03-10T00:32:15.166867;Claim;353112
;Incidente Auto;2022-03-04T00:34:21.166908;Claim;353115
2022-09-09T00:44:44.166951;Incendio doloso Casa;2022-09-04T00:34:30.166951;Claim;353118
2022-04-19T00:41:10.166993;Incidente Auto;2022-04-14T00:31:57.166993;Claim;353121
;Furto in Casa;2022-03-23T00:31:11.167038;Claim;353124
;Furto in Casa;2022-07-10T00:31:16.167122;Claim;353127
2022-05-19T00:43:02.167172;Incendio doloso Auto;2022-05-14T00:32:46.167172;Claim;353130
;Incendio doloso Casa;2022-05-04T00:34:13.167217;Claim;353133
;Furto in Casa;2022-12-20T00:35:50.167259;Claim;353136
2022-09-07T00:39:10.167301;Furto in Casa;2022-09-02T00:33:17.167301;Claim;353139
;Furto in Casa;2023-01-16T00:35:11.167345;Claim;353142
;Furto in Casa;2023-01-21T00:33:35.167389;Claim;353145
;Incendio doloso Casa;2022-08-12T00:34:44.167430;Claim;353148
2022-08-04T00:40:28.167472;Incidente Auto;2022-07-30T00:30:17.167472;Claim;353151
2022-07-17T00:39:18.167516;Incendio doloso Casa;2022-07-12T00:31:19.167516;Claim;353154
;Incidente Auto;2022-02-19T00:33:21.167558;Claim;353157
;Furto Auto;2022-06-04T00:32:54.167600;Claim;353160
;Furto in Casa;2023-01-21T00:31:28.167643;Claim;353163
;Incidente Auto;2022-03-08T00:35:17.167685;Claim;353166
2023-01-03T00:40:34.167726;Incidente Auto;2022-12-29T00:34:27.167726;Claim;353169
;Furto in Casa;2022-09-23T00:31:30.167769;Claim;353172
2022-08-26T00:42:20.167810;Furto in Casa;2022-08-21T00:31:55.167810;Claim;353175
;Furto in Casa;2022-02-05T00:33:17.167853;Claim;353178
;Incidente Auto;2022-05-30T00:34:58.167895;Claim;353181
;Incendio doloso Casa;2022-12-16T00:32:12.167937;Claim;353184
2022-09-07T00:40:34.167980;Incendio doloso Casa;2022-09-02T00:32:17.167980;Claim;353187
2022-12-15T00:39:37.168023;Incidente Auto;2022-12-10T00:33:29.168023;Claim;353190
2022-02-03T00:44:08.168104;Incendio doloso Auto;2022-01-29T00:34:31.168104;Claim;353193
2022-09-13T00:42:24.168160;Incidente Auto;2022-09-08T00:34:49.168160;Claim;353196
;Incendio doloso Auto;2022-02-04T00:30:26.168206;Claim;353199
;Furto Auto;2022-03-06T00:34:36.168249;Claim;353202
2022-11-24T00:39:39.168291;Incidente Auto;2022-11-19T00:32:13.168291;Claim;353205
;Incidente Auto;2022-02-22T00:33:00.168332;Claim;353208
2022-02-28T00:39:03.168373;Incendio doloso Auto;2022-02-23T00:31:24.168373;Claim;353211
2022-04-29T00:40:56.168415;Incendio doloso Casa;2022-04-24T00:35:08.168415;Claim;353214
2022-09-01T00:43:06.168456;Furto in Casa;2022-08-27T00:34:46.168456;Claim;353217
;Incendio doloso Casa;2022-01-31T00:34:53.168497;Claim;353220
2022-02-18T00:41:24.168538;Incendio doloso Casa;2022-02-13T00:31:44.168538;Claim;353223
2023-01-27T00:39:44.168580;Incendio doloso Auto;2023-01-22T00:34:14.168580;Claim;353226
;Incendio doloso Casa;2022-10-28T00:33:54.168621;Claim;353229
2022-05-02T00:43:00.168662;Incendio doloso Casa;2022-04-27T00:34:40.168662;Claim;353232
;Furto in Casa;2022-06-29T00:34:08.168703;Claim;353235
