:ID;:LABEL;type;open_date:datetime;closed_date:datetime
212749;Claim;Incendio doloso Casa;2022-06-21T19:17:24.748663;2022-06-26T19:25:50.748663
212752;Claim;Incendio doloso Casa;2022-05-07T19:18:37.748663;2022-05-12T19:28:50.748663
212758;Claim;Incidente Auto;2022-12-21T19:18:38.748663;2022-12-26T19:26:19.748663
212761;Claim;Furto Auto;2022-09-01T19:21:40.748663;2022-09-06T19:27:28.748663
212776;Claim;Furto in Casa;2022-10-15T19:18:28.748663;2022-10-20T19:29:22.748663
212779;Claim;Incendio doloso Casa;2022-07-09T19:19:24.749663;2022-07-14T19:29:05.749663
212791;Claim;Incendio doloso Casa;2022-04-08T19:18:01.749663;2022-04-13T19:23:11.749663
212797;Claim;Furto in Casa;2022-04-26T19:20:56.749663;2022-05-01T19:29:38.749663
212800;Claim;Furto Auto;2023-01-06T19:20:00.749663;2023-01-11T19:27:43.749663
212803;Claim;Incendio doloso Casa;2022-12-29T19:19:52.749663;2023-01-03T19:30:20.749663
212806;Claim;Incendio doloso Casa;2022-07-19T19:19:44.749663;2022-07-24T19:25:42.749663
212809;Claim;Incendio doloso Casa;2022-05-06T19:20:05.749663;2022-05-11T19:26:00.749663
212812;Claim;Incendio doloso Auto;2022-08-08T19:21:14.749663;2022-08-13T19:29:40.749663
212815;Claim;Incidente Auto;2022-12-17T19:22:19.749663;2022-12-22T19:28:34.749663
212824;Claim;Furto Auto;2022-04-12T19:19:12.749663;2022-04-17T19:28:38.749663
212830;Claim;Incendio doloso Casa;2022-07-06T19:20:37.749663;2022-07-11T19:27:00.749663
212836;Claim;Incendio doloso Casa;2022-08-04T19:19:41.749663;2022-08-09T19:28:20.749663
212839;Claim;Incendio doloso Casa;2022-10-20T19:20:09.749663;2022-10-25T19:30:22.749663
212842;Claim;Furto Auto;2022-04-01T19:19:24.750660;2022-04-06T19:26:10.750660
212845;Claim;Furto Auto;2023-01-25T19:19:07.750660;2023-01-30T19:25:27.750660
212854;Claim;Furto Auto;2022-10-28T19:19:03.750660;2022-11-02T19:25:22.750660
212857;Claim;Furto in Casa;2022-08-17T19:20:02.750660;2022-08-22T19:30:38.750660
212860;Claim;Incendio doloso Auto;2022-10-03T19:22:24.750660;2022-10-08T19:29:13.750660
212866;Claim;Incendio doloso Auto;2022-04-11T19:19:11.750660;2022-04-16T19:24:23.750660
212869;Claim;Furto Auto;2022-12-17T19:18:21.750660;2022-12-22T19:28:42.750660
212872;Claim;Furto in Casa;2023-01-17T19:19:41.750660;2023-01-22T19:30:22.750660
212875;Claim;Furto in Casa;2022-06-06T19:22:17.750660;2022-06-11T19:33:02.750660
212878;Claim;Incendio doloso Casa;2023-01-05T19:17:10.750660;2023-01-10T19:24:54.750660
212881;Claim;Furto in Casa;2022-10-18T19:22:01.750660;2022-10-23T19:30:52.750660
212890;Claim;Incendio doloso Auto;2022-04-20T19:22:12.750660;2022-04-25T19:30:23.750660
212893;Claim;Incidente Auto;2022-11-03T19:18:04.750660;2022-11-08T19:26:10.750660
212902;Claim;Incendio doloso Auto;2022-11-12T19:18:44.750660;2022-11-17T19:26:48.750660
212905;Claim;Incidente Auto;2022-03-02T19:19:30.750660;2022-03-07T19:28:20.750660
212914;Claim;Incendio doloso Auto;2022-11-25T19:16:57.751664;2022-11-30T19:27:41.751664
212917;Claim;Furto Auto;2022-07-10T19:17:46.751664;2022-07-15T19:23:10.751664
212920;Claim;Incendio doloso Auto;2022-04-17T19:20:54.751664;2022-04-22T19:27:26.751664
212923;Claim;Furto Auto;2023-01-14T19:17:01.751664;2023-01-19T19:22:27.751664
212926;Claim;Furto Auto;2022-04-15T19:17:41.751664;2022-04-20T19:28:39.751664
212941;Claim;Furto in Casa;2022-03-19T19:22:17.751664;2022-03-24T19:31:04.751664
212947;Claim;Incendio doloso Auto;2023-01-12T19:21:30.751664;2023-01-17T19:28:17.751664
212962;Claim;Incidente Auto;2022-02-10T19:18:13.751664;2022-02-15T19:23:35.751664
212965;Claim;Furto in Casa;2022-08-10T19:19:16.751664;2022-08-15T19:28:09.751664
212968;Claim;Furto Auto;2022-10-27T19:21:35.751664;2022-11-01T19:31:00.751664
212980;Claim;Furto Auto;2022-07-21T19:21:00.752661;2022-07-26T19:30:15.752661
212983;Claim;Incendio doloso Casa;2022-10-19T19:18:44.752661;2022-10-24T19:25:53.752661
212995;Claim;Incendio doloso Auto;2022-04-07T19:17:29.752661;2022-04-12T19:25:12.752661
212998;Claim;Incidente Auto;2022-09-14T19:20:37.752661;2022-09-19T19:28:17.752661
213001;Claim;Incendio doloso Auto;2022-09-16T19:17:53.752661;2022-09-21T19:24:14.752661
213004;Claim;Incendio doloso Auto;2022-03-16T19:20:02.752661;2022-03-21T19:27:53.752661
213010;Claim;Incendio doloso Auto;2022-12-13T19:21:34.752661;2022-12-18T19:31:42.752661
213013;Claim;Incidente Auto;2022-09-30T19:21:07.752661;2022-10-05T19:26:24.752661
213022;Claim;Furto Auto;2022-12-13T19:21:15.752661;2022-12-18T19:29:52.752661
213025;Claim;Furto Auto;2022-04-04T19:20:32.752661;2022-04-09T19:31:04.752661
213028;Claim;Furto in Casa;2022-01-27T19:21:58.752661;2022-02-01T19:29:32.752661
213031;Claim;Furto Auto;2022-12-29T19:21:46.752661;2023-01-03T19:29:53.752661
213037;Claim;Incendio doloso Casa;2022-02-05T19:21:43.753662;2022-02-10T19:32:00.753662
213049;Claim;Incendio doloso Auto;2023-01-02T19:20:55.753662;2023-01-07T19:26:18.753662
213061;Claim;Furto Auto;2022-03-29T19:16:59.753662;2022-04-03T19:26:17.753662
213064;Claim;Incendio doloso Casa;2022-03-23T19:20:20.753662;2022-03-28T19:28:56.753662
213067;Claim;Furto in Casa;2022-11-11T19:20:14.753662;2022-11-16T19:28:00.753662
213070;Claim;Incidente Auto;2022-05-21T19:22:31.753662;2022-05-26T19:32:09.753662
213073;Claim;Incendio doloso Auto;2022-11-08T19:17:37.753662;2022-11-13T19:23:22.753662
213085;Claim;Incidente Auto;2022-12-03T19:20:02.753662;2022-12-08T19:26:07.753662
213088;Claim;Incendio doloso Auto;2022-06-29T19:17:43.753662;2022-07-04T19:25:00.753662
213091;Claim;Incendio doloso Casa;2022-02-09T19:20:00.753662;2022-02-14T19:27:27.753662
213100;Claim;Incidente Auto;2022-11-24T19:20:14.753662;2022-11-29T19:29:53.753662
213103;Claim;Incendio doloso Auto;2022-02-01T19:19:07.754662;2022-02-06T19:28:22.754662
213109;Claim;Incendio doloso Auto;2022-10-09T19:18:18.754662;2022-10-14T19:28:39.754662
213112;Claim;Furto in Casa;2022-11-21T19:21:13.754662;2022-11-26T19:30:15.754662
213121;Claim;Furto in Casa;2022-12-27T19:18:05.754662;2023-01-01T19:23:13.754662
213127;Claim;Incidente Auto;2022-10-23T19:17:01.754662;2022-10-28T19:26:53.754662
213133;Claim;Furto Auto;2022-03-07T19:19:37.754662;2022-03-12T19:27:19.754662
213139;Claim;Incendio doloso Auto;2022-12-03T19:17:29.754662;2022-12-08T19:25:05.754662
213142;Claim;Incendio doloso Auto;2022-07-23T19:17:30.754662;2022-07-28T19:25:51.754662
213148;Claim;Furto in Casa;2022-12-01T19:17:43.754662;2022-12-06T19:27:53.754662
213154;Claim;Incendio doloso Casa;2022-07-29T19:18:03.754662;2022-08-03T19:23:08.754662
213157;Claim;Incendio doloso Casa;2022-06-14T19:21:10.754662;2022-06-19T19:30:39.754662
213163;Claim;Furto Auto;2022-07-29T19:20:40.754662;2022-08-03T19:31:18.754662
213169;Claim;Incidente Auto;2022-06-16T19:19:56.755664;2022-06-21T19:29:43.755664
213181;Claim;Incidente Auto;2022-04-22T19:22:44.755664;2022-04-27T19:28:20.755664
213184;Claim;Incendio doloso Casa;2022-11-21T19:22:42.755664;2022-11-26T19:31:54.755664
213193;Claim;Furto in Casa;2022-04-02T19:17:07.755664;2022-04-07T19:23:18.755664
213196;Claim;Furto in Casa;2022-03-06T19:20:27.755664;2022-03-11T19:30:46.755664
213199;Claim;Incendio doloso Auto;2022-09-15T19:20:33.755664;2022-09-20T19:30:53.755664
213205;Claim;Furto Auto;2022-06-16T19:18:34.755664;2022-06-21T19:28:12.755664
213208;Claim;Furto Auto;2022-09-25T19:22:44.755664;2022-09-30T19:32:02.755664
213211;Claim;Incendio doloso Casa;2022-11-18T19:22:25.755664;2022-11-23T19:30:45.755664
213220;Claim;Incendio doloso Casa;2022-06-04T19:22:19.755664;2022-06-09T19:31:40.755664
213226;Claim;Incendio doloso Casa;2022-05-19T19:19:08.755664;2022-05-24T19:26:58.755664
213229;Claim;Furto Auto;2023-01-03T19:17:16.756664;2023-01-08T19:23:19.756664
213232;Claim;Incidente Auto;2022-03-27T19:19:16.756664;2022-04-01T19:24:36.756664
213235;Claim;Incendio doloso Casa;2022-02-25T19:22:09.756664;2022-03-02T19:32:20.756664
213238;Claim;Incidente Auto;2022-07-31T19:17:50.756664;2022-08-05T19:25:05.756664
213241;Claim;Furto Auto;2022-05-24T19:18:08.756664;2022-05-29T19:23:44.756664
213244;Claim;Furto Auto;2022-05-02T19:17:37.756664;2022-05-07T19:25:50.756664
213259;Claim;Furto in Casa;2022-08-01T19:19:16.756664;2022-08-06T19:26:26.756664
213262;Claim;Furto in Casa;2022-02-23T19:19:39.756664;2022-02-28T19:28:31.756664
213265;Claim;Incidente Auto;2022-06-17T19:21:38.756664;2022-06-22T19:29:14.756664
213268;Claim;Furto in Casa;2022-11-26T19:22:18.756664;2022-12-01T19:27:30.756664
213274;Claim;Incendio doloso Auto;2022-10-01T19:21:52.756664;2022-10-06T19:27:35.756664
213280;Claim;Incidente Auto;2022-05-15T19:22:09.756664;2022-05-20T19:29:44.756664
213292;Claim;Incendio doloso Casa;2023-01-07T19:18:35.756664;2023-01-12T19:26:04.756664
213307;Claim;Incendio doloso Casa;2022-09-01T19:17:17.757812;2022-09-06T19:26:28.757812
213310;Claim;Furto in Casa;2022-12-01T19:17:21.757812;2022-12-06T19:23:57.757812
213316;Claim;Furto Auto;2022-05-12T19:19:01.757812;2022-05-17T19:29:46.757812
213319;Claim;Incidente Auto;2022-09-21T19:20:52.757812;2022-09-26T19:31:08.757812
213322;Claim;Furto in Casa;2022-11-03T19:19:41.757812;2022-11-08T19:28:50.757812
213334;Claim;Furto Auto;2023-01-07T19:18:56.757812;2023-01-12T19:25:24.757812
213337;Claim;Incidente Auto;2022-11-11T19:19:54.757812;2022-11-16T19:30:19.757812
213343;Claim;Furto in Casa;2022-07-08T19:19:37.757812;2022-07-13T19:24:53.757812
213346;Claim;Incidente Auto;2022-10-12T19:17:54.757812;2022-10-17T19:27:49.757812
213355;Claim;Furto Auto;2022-11-20T19:22:14.757812;2022-11-25T19:31:39.757812
213367;Claim;Incendio doloso Casa;2022-10-09T19:18:50.758810;2022-10-14T19:26:29.758810
213370;Claim;Furto in Casa;2022-04-25T19:20:57.758810;2022-04-30T19:27:16.758810
213379;Claim;Furto in Casa;2022-02-14T19:21:55.758810;2022-02-19T19:31:03.758810
213382;Claim;Incendio doloso Casa;2022-06-24T19:19:42.758810;2022-06-29T19:27:56.758810
213388;Claim;Incendio doloso Auto;2022-09-22T19:17:07.758810;2022-09-27T19:23:12.758810
213394;Claim;Incendio doloso Auto;2022-08-27T19:17:35.758810;2022-09-01T19:28:24.758810
213403;Claim;Furto Auto;2022-05-28T19:19:01.758810;2022-06-02T19:24:54.758810
213406;Claim;Incidente Auto;2022-12-05T19:17:16.758810;2022-12-10T19:22:43.758810
213409;Claim;Furto in Casa;2022-05-22T19:22:27.758810;2022-05-27T19:29:07.758810
213415;Claim;Incidente Auto;2023-01-21T19:22:32.758810;2023-01-26T19:28:18.758810
213418;Claim;Incidente Auto;2022-03-23T19:21:20.758810;2022-03-28T19:28:31.758810
213421;Claim;Furto Auto;2022-04-12T19:18:30.758810;2022-04-17T19:24:36.758810
213439;Claim;Furto Auto;2022-07-30T19:20:39.759808;2022-08-04T19:31:03.759808
213442;Claim;Incidente Auto;2023-01-17T19:18:01.759808;2023-01-22T19:28:02.759808
213448;Claim;Incendio doloso Auto;2022-01-28T19:21:48.759808;2022-02-02T19:30:30.759808
213460;Claim;Furto Auto;2022-11-14T19:16:47.759808;2022-11-19T19:23:53.759808
213475;Claim;Furto in Casa;2022-04-10T19:19:34.759808;2022-04-15T19:28:22.759808
213487;Claim;Furto in Casa;2022-07-17T19:16:52.759808;2022-07-22T19:22:42.759808
213490;Claim;Furto Auto;2022-08-02T19:19:38.759808;2022-08-07T19:25:14.759808
213505;Claim;Furto in Casa;2022-05-21T19:22:13.760808;2022-05-26T19:29:41.760808
213511;Claim;Furto in Casa;2022-11-14T19:22:18.760808;2022-11-19T19:30:32.760808
213523;Claim;Incendio doloso Casa;2022-03-18T19:18:55.760808;2022-03-23T19:24:44.760808
213526;Claim;Incidente Auto;2022-03-26T19:21:26.760808;2022-03-31T19:28:36.760808
213529;Claim;Incendio doloso Casa;2022-10-31T19:20:06.760808;2022-11-05T19:27:17.760808
213532;Claim;Furto Auto;2023-01-07T19:21:59.760808;2023-01-12T19:32:29.760808
213535;Claim;Incendio doloso Auto;2022-05-02T19:22:36.760808;2022-05-07T19:33:31.760808
213541;Claim;Furto in Casa;2022-07-18T19:19:37.760808;2022-07-23T19:30:05.760808
213547;Claim;Incidente Auto;2023-01-18T19:19:21.760808;2023-01-23T19:29:13.760808
213550;Claim;Furto Auto;2022-02-23T19:18:39.760808;2022-02-28T19:24:51.760808
213562;Claim;Incendio doloso Casa;2022-09-02T19:22:30.761809;2022-09-07T19:32:27.761809
213565;Claim;Furto Auto;2022-05-19T19:17:39.761809;2022-05-24T19:27:58.761809
213568;Claim;Furto in Casa;2022-08-31T19:21:48.761809;2022-09-05T19:32:46.761809
213571;Claim;Furto in Casa;2022-02-20T19:17:43.761809;2022-02-25T19:22:50.761809
213586;Claim;Furto Auto;2022-03-27T19:22:40.761809;2022-04-01T19:33:24.761809
213589;Claim;Furto in Casa;2022-03-17T19:19:59.761809;2022-03-22T19:28:09.761809
213595;Claim;Furto Auto;2022-09-28T19:19:50.761809;2022-10-03T19:30:30.761809
213601;Claim;Furto in Casa;2022-10-14T19:17:55.761809;2022-10-19T19:27:09.761809
213607;Claim;Furto in Casa;2022-06-24T19:18:16.761809;2022-06-29T19:26:19.761809
213610;Claim;Incendio doloso Auto;2022-12-16T19:18:27.761809;2022-12-21T19:26:04.761809
213616;Claim;Incendio doloso Auto;2022-03-19T19:17:33.761809;2022-03-24T19:23:36.761809
213640;Claim;Incendio doloso Auto;2022-12-31T19:20:14.778831;2023-01-05T19:30:41.778831
213655;Claim;Furto Auto;2022-06-28T19:19:43.779839;2022-07-03T19:25:07.779839
213661;Claim;Incendio doloso Auto;2022-06-27T19:20:32.779839;2022-07-02T19:30:10.779839
213664;Claim;Incendio doloso Casa;2023-01-13T19:22:42.779839;2023-01-18T19:27:43.779839
213673;Claim;Incendio doloso Auto;2022-01-27T19:22:01.779839;2022-02-01T19:32:58.779839
213679;Claim;Furto Auto;2022-08-31T19:21:57.780832;2022-09-05T19:29:12.780832
213685;Claim;Incendio doloso Auto;2022-07-16T19:18:23.780832;2022-07-21T19:26:46.780832
213691;Claim;Incendio doloso Auto;2023-01-04T19:22:22.780832;2023-01-09T19:30:32.780832
213694;Claim;Incendio doloso Auto;2022-08-10T19:19:00.780832;2022-08-15T19:29:36.780832
213709;Claim;Incidente Auto;2022-10-16T19:20:44.780832;2022-10-21T19:26:15.780832
213718;Claim;Incendio doloso Auto;2022-12-07T19:21:38.781834;2022-12-12T19:28:13.781834
213730;Claim;Incendio doloso Casa;2022-02-10T19:17:18.781834;2022-02-15T19:24:29.781834
213733;Claim;Incendio doloso Casa;2022-06-30T19:18:28.781834;2022-07-05T19:24:13.781834
213739;Claim;Furto in Casa;2022-09-17T19:17:50.781834;2022-09-22T19:28:13.781834
213742;Claim;Furto in Casa;2022-08-30T19:22:24.781834;2022-09-04T19:31:00.781834
213745;Claim;Incendio doloso Casa;2022-03-15T19:21:00.781834;2022-03-20T19:31:52.781834
213751;Claim;Furto in Casa;2022-05-09T19:22:23.782833;2022-05-14T19:30:11.782833
213760;Claim;Incendio doloso Casa;2022-04-10T19:19:27.782833;2022-04-15T19:29:25.782833
213766;Claim;Furto Auto;2022-02-26T19:21:18.782833;2022-03-03T19:31:40.782833
213772;Claim;Furto Auto;2022-10-29T19:20:09.782833;2022-11-03T19:28:15.782833
213775;Claim;Furto Auto;2022-07-28T19:20:11.782833;2022-08-02T19:26:40.782833
213781;Claim;Furto Auto;2022-04-26T19:19:08.782833;2022-05-01T19:29:59.782833
213796;Claim;Incendio doloso Auto;2022-03-08T19:22:09.783832;2022-03-13T19:27:28.783832
213805;Claim;Incendio doloso Auto;2023-01-09T19:19:26.783832;2023-01-14T19:26:08.783832
213808;Claim;Incidente Auto;2022-11-27T19:21:44.783832;2022-12-02T19:30:36.783832
213820;Claim;Incendio doloso Casa;2022-02-12T19:21:51.783832;2022-02-17T19:32:37.783832
213823;Claim;Incendio doloso Auto;2022-07-08T19:17:57.783832;2022-07-13T19:25:43.783832
213832;Claim;Incendio doloso Casa;2022-10-21T19:17:04.784831;2022-10-26T19:23:33.784831
213838;Claim;Furto Auto;2022-12-14T19:16:58.784831;2022-12-19T19:27:33.784831
213844;Claim;Furto Auto;2022-02-23T19:17:17.784831;2022-02-28T19:25:00.784831
213847;Claim;Furto in Casa;2022-08-31T19:17:50.784831;2022-09-05T19:24:02.784831
213850;Claim;Furto Auto;2022-05-01T19:19:49.784831;2022-05-06T19:27:24.784831
213859;Claim;Furto Auto;2022-02-20T19:20:52.784831;2022-02-25T19:29:42.784831
213865;Claim;Incendio doloso Casa;2022-03-30T19:22:03.784831;2022-04-04T19:28:25.784831
213868;Claim;Furto Auto;2022-04-30T19:22:24.784831;2022-05-05T19:30:19.784831
213871;Claim;Furto in Casa;2022-06-04T19:21:06.784831;2022-06-09T19:26:53.784831
213877;Claim;Incendio doloso Casa;2022-09-09T19:19:13.785833;2022-09-14T19:26:03.785833
213880;Claim;Furto Auto;2022-06-25T19:17:28.785833;2022-06-30T19:28:08.785833
213883;Claim;Furto Auto;2022-09-25T19:20:51.785833;2022-09-30T19:28:12.785833
213886;Claim;Furto Auto;2022-05-05T19:19:08.785833;2022-05-10T19:29:19.785833
213892;Claim;Furto in Casa;2022-12-18T19:21:40.785833;2022-12-23T19:28:35.785833
213901;Claim;Furto Auto;2022-09-11T19:21:19.785833;2022-09-16T19:31:38.785833
213904;Claim;Incidente Auto;2022-02-18T19:16:46.785833;2022-02-23T19:25:21.785833
213934;Claim;Incendio doloso Auto;2022-07-23T19:17:02.786834;2022-07-28T19:23:26.786834
213940;Claim;Incendio doloso Casa;2022-03-28T19:22:13.786834;2022-04-02T19:27:26.786834
213946;Claim;Furto in Casa;2022-06-16T19:18:21.786834;2022-06-21T19:26:58.786834
213955;Claim;Incidente Auto;2023-01-08T19:20:09.787858;2023-01-13T19:30:31.787858
213958;Claim;Furto in Casa;2022-03-04T19:21:43.787858;2022-03-09T19:29:31.787858
213970;Claim;Incendio doloso Auto;2022-10-05T19:17:08.787858;2022-10-10T19:23:58.787858
213973;Claim;Furto Auto;2022-11-12T19:21:51.787858;2022-11-17T19:27:26.787858
213976;Claim;Furto in Casa;2022-10-29T19:18:18.787858;2022-11-03T19:29:16.787858
213979;Claim;Incendio doloso Casa;2023-01-19T19:18:43.787858;2023-01-24T19:25:22.787858
213982;Claim;Incendio doloso Auto;2022-02-12T19:18:42.787858;2022-02-17T19:26:25.787858
213988;Claim;Incidente Auto;2022-10-05T19:17:44.787858;2022-10-10T19:27:37.787858
213991;Claim;Incendio doloso Auto;2022-08-01T19:21:49.787858;2022-08-06T19:29:25.787858
214003;Claim;Incidente Auto;2022-02-08T19:20:14.788861;2022-02-13T19:30:02.788861
214006;Claim;Incendio doloso Auto;2022-11-14T19:17:39.788861;2022-11-19T19:26:40.788861
214009;Claim;Furto Auto;2022-03-09T19:21:38.788861;2022-03-14T19:26:56.788861
214021;Claim;Incidente Auto;2022-11-30T19:18:01.788861;2022-12-05T19:26:36.788861
214024;Claim;Furto Auto;2022-03-13T19:18:33.788861;2022-03-18T19:29:29.788861
214027;Claim;Furto in Casa;2022-05-12T19:22:19.789863;2022-05-17T19:29:46.789863
214054;Claim;Incidente Auto;2022-03-15T19:20:07.789863;2022-03-20T19:29:10.789863
214060;Claim;Incendio doloso Casa;2022-01-28T19:20:57.789863;2022-02-02T19:28:42.789863
214069;Claim;Incendio doloso Auto;2022-08-22T19:20:04.790857;2022-08-27T19:27:47.790857
214072;Claim;Incidente Auto;2022-07-21T19:17:51.790857;2022-07-26T19:26:21.790857
214084;Claim;Incendio doloso Casa;2022-02-09T19:22:04.790857;2022-02-14T19:29:56.790857
214093;Claim;Furto in Casa;2022-08-15T19:21:00.790857;2022-08-20T19:31:23.790857
214096;Claim;Furto in Casa;2022-11-09T19:21:16.790857;2022-11-14T19:26:48.790857
214099;Claim;Incidente Auto;2022-04-03T19:19:14.790857;2022-04-08T19:26:15.790857
214105;Claim;Incendio doloso Casa;2022-04-13T19:20:09.790857;2022-04-18T19:30:12.790857
214108;Claim;Incidente Auto;2022-02-17T19:22:36.791861;2022-02-22T19:32:06.791861
214111;Claim;Incendio doloso Casa;2022-05-24T19:18:33.791861;2022-05-29T19:28:27.791861
214117;Claim;Furto in Casa;2022-05-08T19:19:50.791861;2022-05-13T19:26:10.791861
214123;Claim;Incendio doloso Casa;2022-10-08T19:16:55.791861;2022-10-13T19:25:43.791861
214126;Claim;Incendio doloso Casa;2022-07-07T19:19:43.791861;2022-07-12T19:30:23.791861
214138;Claim;Incendio doloso Auto;2022-08-29T19:17:51.791861;2022-09-03T19:23:08.791861
214141;Claim;Incidente Auto;2022-02-12T19:18:24.791861;2022-02-17T19:28:47.791861
214144;Claim;Incendio doloso Casa;2022-12-28T19:21:02.791861;2023-01-02T19:30:57.791861
214150;Claim;Furto in Casa;2022-05-29T19:18:07.792858;2022-06-03T19:26:29.792858
214153;Claim;Incendio doloso Casa;2022-03-19T19:22:42.792858;2022-03-24T19:29:54.792858
214165;Claim;Incidente Auto;2022-09-09T19:17:20.792858;2022-09-14T19:25:43.792858
214168;Claim;Furto in Casa;2022-04-11T19:18:15.792858;2022-04-16T19:26:18.792858
214171;Claim;Furto Auto;2022-02-06T19:17:18.792858;2022-02-11T19:24:36.792858
214183;Claim;Incendio doloso Casa;2022-11-05T19:18:05.792858;2022-11-10T19:23:39.792858
214189;Claim;Furto Auto;2022-08-15T19:17:18.793859;2022-08-20T19:25:12.793859
214192;Claim;Furto in Casa;2022-08-29T19:20:19.793859;2022-09-03T19:30:33.793859
214198;Claim;Incidente Auto;2022-10-20T19:19:26.793859;2022-10-25T19:26:03.793859
214210;Claim;Incendio doloso Casa;2023-01-07T19:18:32.793859;2023-01-12T19:25:54.793859
214213;Claim;Incidente Auto;2022-04-18T19:21:28.793859;2022-04-23T19:28:56.793859
214222;Claim;Furto Auto;2022-12-04T19:19:06.793859;2022-12-09T19:25:22.793859
214231;Claim;Furto Auto;2022-12-08T19:17:58.794859;2022-12-13T19:24:16.794859
