:ID;:LABEL;type;open_date:datetime
213145;Claim;Furto Auto;2022-03-03T19:18:15.754662
213151;Claim;Incendio doloso Auto;2022-04-17T19:16:49.754662
213160;Claim;Incendio doloso Casa;2022-05-21T19:20:44.754662
213166;Claim;Incidente Auto;2022-11-22T19:19:25.755664
213172;Claim;Furto Auto;2022-11-16T19:17:32.755664
213175;Claim;Incidente Auto;2022-10-03T19:17:00.755664
213178;Claim;Incendio doloso Casa;2022-07-19T19:22:03.755664
213187;Claim;Furto Auto;2022-09-18T19:20:37.755664
213190;Claim;Incidente Auto;2022-07-17T19:20:56.755664
213202;Claim;Incendio doloso Auto;2022-12-07T19:20:03.755664
213214;Claim;Incidente Auto;2022-12-24T19:16:53.755664
213217;Claim;Furto Auto;2023-01-24T19:18:00.755664
213223;Claim;Incendio doloso Auto;2022-07-29T19:21:26.755664
213247;Claim;Furto Auto;2022-10-22T19:20:55.756664
213250;Claim;Furto in Casa;2022-04-27T19:20:41.756664
213253;Claim;Incendio doloso Auto;2022-11-30T19:17:59.756664
213256;Claim;Furto in Casa;2022-03-28T19:17:30.756664
213271;Claim;Incendio doloso Casa;2022-03-28T19:20:06.756664
213277;Claim;Furto in Casa;2022-05-31T19:22:29.756664
213283;Claim;Incendio doloso Casa;2022-09-06T19:17:57.756664
213286;Claim;Incendio doloso Casa;2022-08-22T19:21:54.756664
213289;Claim;Incendio doloso Auto;2022-07-04T19:19:13.756664
213295;Claim;Incendio doloso Casa;2022-07-31T19:18:08.756664
213298;Claim;Furto Auto;2022-05-20T19:18:53.756664
213301;Claim;Incendio doloso Auto;2022-03-28T19:17:05.756664
213304;Claim;Furto Auto;2022-12-02T19:20:10.757812
213313;Claim;Incendio doloso Casa;2022-01-28T19:20:03.757812
213325;Claim;Furto Auto;2022-05-12T19:18:09.757812
213328;Claim;Incendio doloso Casa;2022-12-15T19:19:47.757812
213331;Claim;Furto Auto;2022-09-16T19:20:10.757812
213340;Claim;Incendio doloso Auto;2022-11-18T19:21:18.757812
213349;Claim;Furto Auto;2023-01-24T19:21:17.757812
213352;Claim;Incendio doloso Auto;2022-02-19T19:21:16.757812
213358;Claim;Furto Auto;2022-02-15T19:18:41.757812
213361;Claim;Furto in Casa;2022-12-17T19:21:46.757812
213364;Claim;Incidente Auto;2022-07-30T19:19:23.757812
213373;Claim;Furto Auto;2022-09-03T19:18:07.758810
213376;Claim;Incendio doloso Casa;2022-07-18T19:22:15.758810
213385;Claim;Incendio doloso Auto;2022-09-29T19:19:12.758810
213391;Claim;Incidente Auto;2022-01-29T19:18:44.758810
213397;Claim;Incendio doloso Casa;2022-10-02T19:19:33.758810
213400;Claim;Incendio doloso Casa;2022-06-11T19:22:12.758810
213412;Claim;Incidente Auto;2022-11-29T19:19:47.758810
213424;Claim;Furto in Casa;2023-01-21T19:21:39.758810
213427;Claim;Furto Auto;2022-10-29T19:20:43.758810
213430;Claim;Incendio doloso Auto;2022-10-30T19:19:06.759808
213433;Claim;Incendio doloso Casa;2022-12-26T19:18:58.759808
213436;Claim;Incendio doloso Auto;2023-01-23T19:21:58.759808
213445;Claim;Incidente Auto;2022-07-26T19:20:23.759808
213451;Claim;Furto in Casa;2022-09-18T19:22:34.759808
213454;Claim;Furto in Casa;2022-05-22T19:22:34.759808
213457;Claim;Incidente Auto;2022-10-04T19:18:51.759808
213463;Claim;Incendio doloso Auto;2022-09-04T19:20:59.759808
213466;Claim;Furto in Casa;2022-02-02T19:19:13.759808
213469;Claim;Furto Auto;2022-08-30T19:19:58.759808
213472;Claim;Furto Auto;2023-01-20T19:17:58.759808
213478;Claim;Furto in Casa;2022-04-11T19:20:52.759808
213481;Claim;Incendio doloso Auto;2022-08-26T19:19:04.759808
213484;Claim;Furto Auto;2023-01-11T19:17:26.759808
213493;Claim;Furto in Casa;2023-01-15T19:21:28.760808
213496;Claim;Furto in Casa;2022-09-25T19:20:07.760808
213499;Claim;Incendio doloso Casa;2022-02-17T19:21:30.760808
213502;Claim;Furto in Casa;2022-09-18T19:19:59.760808
213508;Claim;Furto Auto;2022-10-29T19:19:35.760808
213514;Claim;Furto Auto;2022-12-21T19:19:16.760808
213517;Claim;Incendio doloso Casa;2022-04-02T19:17:49.760808
213520;Claim;Incendio doloso Casa;2022-07-01T19:18:59.760808
213538;Claim;Incendio doloso Auto;2022-08-28T19:19:51.760808
213544;Claim;Incendio doloso Auto;2022-11-21T19:22:11.760808
213553;Claim;Furto in Casa;2022-11-29T19:17:35.760808
213556;Claim;Incidente Auto;2022-05-23T19:17:47.760808
213559;Claim;Incendio doloso Auto;2022-12-05T19:20:34.761809
213574;Claim;Furto in Casa;2022-02-05T19:20:42.761809
213577;Claim;Furto in Casa;2022-09-06T19:20:12.761809
213580;Claim;Incendio doloso Casa;2022-05-20T19:20:33.761809
213583;Claim;Incendio doloso Auto;2022-06-29T19:18:52.761809
213592;Claim;Furto in Casa;2022-10-15T19:21:24.761809
213598;Claim;Incidente Auto;2022-03-14T19:16:48.761809
213604;Claim;Furto in Casa;2022-04-05T19:21:37.761809
213613;Claim;Incendio doloso Auto;2022-06-06T19:16:53.761809
213619;Claim;Furto Auto;2022-04-30T19:17:09.761809
213622;Claim;Incidente Auto;2022-05-01T19:17:55.762809
213625;Claim;Incendio doloso Casa;2022-01-28T19:20:00.778831
213628;Claim;Furto Auto;2022-10-21T19:20:07.778831
213631;Claim;Incidente Auto;2022-06-21T19:18:05.778831
213634;Claim;Incidente Auto;2022-09-26T19:17:16.778831
213637;Claim;Furto in Casa;2022-06-16T19:16:57.778831
213643;Claim;Furto in Casa;2023-01-09T19:19:39.778831
213646;Claim;Furto in Casa;2023-01-14T19:22:38.779839
213649;Claim;Incidente Auto;2022-11-27T19:22:33.779839
213652;Claim;Furto Auto;2022-12-12T19:19:27.779839
213658;Claim;Furto in Casa;2022-06-20T19:18:28.779839
213667;Claim;Incidente Auto;2022-06-03T19:22:44.779839
213670;Claim;Incendio doloso Casa;2022-10-07T19:22:07.779839
213676;Claim;Incendio doloso Casa;2022-10-16T19:22:22.779839
213682;Claim;Incendio doloso Auto;2022-03-18T19:22:37.780832
213688;Claim;Furto Auto;2022-08-14T19:17:41.780832
213697;Claim;Furto in Casa;2022-07-03T19:20:01.780832
213700;Claim;Incendio doloso Casa;2022-10-09T19:18:36.780832
213703;Claim;Incidente Auto;2022-10-07T19:21:39.780832
213706;Claim;Incidente Auto;2022-10-25T19:20:52.780832
213712;Claim;Furto Auto;2022-11-02T19:17:36.780832
213715;Claim;Incidente Auto;2022-04-06T19:17:26.781834
213721;Claim;Furto Auto;2022-12-23T19:17:27.781834
213724;Claim;Furto in Casa;2022-03-02T19:22:29.781834
213727;Claim;Incendio doloso Auto;2022-07-20T19:21:41.781834
213736;Claim;Furto in Casa;2022-06-30T19:22:10.781834
213748;Claim;Furto Auto;2022-06-28T19:20:53.781834
213754;Claim;Incendio doloso Auto;2022-04-16T19:22:00.782833
213757;Claim;Furto in Casa;2022-07-16T19:19:13.782833
213763;Claim;Incidente Auto;2022-12-02T19:16:52.782833
213769;Claim;Incendio doloso Auto;2022-08-23T19:22:05.782833
213778;Claim;Furto in Casa;2022-10-18T19:19:01.782833
213784;Claim;Incendio doloso Auto;2022-10-30T19:21:28.782833
213787;Claim;Incendio doloso Auto;2022-08-07T19:22:05.783832
213790;Claim;Incendio doloso Casa;2022-11-01T19:18:10.783832
213793;Claim;Incidente Auto;2022-02-04T19:21:22.783832
213799;Claim;Furto Auto;2022-02-13T19:17:58.783832
213802;Claim;Furto in Casa;2022-06-30T19:20:32.783832
213811;Claim;Furto Auto;2022-08-22T19:22:14.783832
213814;Claim;Incendio doloso Auto;2022-03-22T19:21:40.783832
213817;Claim;Furto Auto;2022-05-26T19:21:03.783832
213826;Claim;Incendio doloso Auto;2022-08-19T19:17:17.783832
213829;Claim;Furto in Casa;2022-12-25T19:16:47.784831
213835;Claim;Incendio doloso Casa;2022-04-08T19:22:18.784831
213841;Claim;Furto Auto;2022-05-14T19:21:56.784831
213853;Claim;Furto Auto;2022-05-05T19:19:46.784831
213856;Claim;Furto in Casa;2022-11-02T19:18:32.784831
213862;Claim;Incendio doloso Auto;2022-02-04T19:20:19.784831
213874;Claim;Incidente Auto;2023-01-11T19:19:22.785833
213889;Claim;Incendio doloso Auto;2022-02-12T19:21:54.785833
213895;Claim;Furto in Casa;2022-10-20T19:19:26.785833
213898;Claim;Furto in Casa;2022-08-29T19:17:12.785833
213907;Claim;Incidente Auto;2023-01-02T19:17:16.785833
213910;Claim;Furto Auto;2022-06-03T19:17:03.785833
213913;Claim;Furto Auto;2023-01-02T19:22:16.785833
213916;Claim;Incendio doloso Auto;2022-10-21T19:21:09.786834
213919;Claim;Furto in Casa;2022-05-20T19:22:41.786834
213922;Claim;Furto in Casa;2022-06-09T19:18:01.786834
213925;Claim;Incidente Auto;2022-05-12T19:18:21.786834
213928;Claim;Furto Auto;2022-04-22T19:18:07.786834
213931;Claim;Incendio doloso Casa;2022-10-14T19:20:47.786834
213937;Claim;Incendio doloso Auto;2022-10-04T19:22:23.786834
213943;Claim;Furto Auto;2022-12-05T19:21:37.786834
213949;Claim;Incidente Auto;2022-04-10T19:17:36.786834
213952;Claim;Furto Auto;2022-07-15T19:19:04.786834
213961;Claim;Incidente Auto;2022-11-18T19:19:20.787858
213964;Claim;Incendio doloso Casa;2022-12-25T19:19:26.787858
213967;Claim;Incidente Auto;2022-12-29T19:21:21.787858
213985;Claim;Incendio doloso Auto;2023-01-22T19:20:08.787858
213994;Claim;Furto Auto;2022-03-29T19:22:11.788861
213997;Claim;Incidente Auto;2022-03-31T19:20:05.788861
214000;Claim;Incendio doloso Auto;2022-07-16T19:19:34.788861
214012;Claim;Incendio doloso Casa;2022-04-06T19:20:13.788861
214015;Claim;Incendio doloso Casa;2022-10-20T19:19:09.788861
214018;Claim;Furto Auto;2022-09-15T19:21:06.788861
214030;Claim;Incendio doloso Auto;2022-10-05T19:21:53.789863
214033;Claim;Incendio doloso Casa;2022-06-08T19:19:10.789863
214036;Claim;Incendio doloso Auto;2022-05-21T19:18:43.789863
214039;Claim;Furto Auto;2022-09-05T19:17:19.789863
214042;Claim;Furto in Casa;2023-01-07T19:22:40.789863
214045;Claim;Incendio doloso Casa;2022-11-21T19:17:57.789863
214048;Claim;Furto in Casa;2022-02-07T19:20:14.789863
214051;Claim;Incendio doloso Casa;2022-04-19T19:17:00.789863
214057;Claim;Incendio doloso Casa;2022-09-22T19:20:37.789863
214063;Claim;Furto Auto;2022-09-19T19:20:10.789863
214066;Claim;Incendio doloso Auto;2023-01-24T19:17:00.790857
214075;Claim;Incidente Auto;2022-09-05T19:18:39.790857
214078;Claim;Furto Auto;2022-03-24T19:22:02.790857
214081;Claim;Furto in Casa;2022-07-05T19:22:37.790857
214087;Claim;Incendio doloso Auto;2022-05-01T19:20:46.790857
214090;Claim;Incendio doloso Casa;2022-07-21T19:19:42.790857
214102;Claim;Furto Auto;2022-04-02T19:21:29.790857
214114;Claim;Furto in Casa;2022-12-23T19:20:20.791861
214120;Claim;Furto in Casa;2022-06-27T19:18:10.791861
214129;Claim;Furto Auto;2022-02-01T19:20:17.791861
214132;Claim;Incidente Auto;2022-09-27T19:22:36.791861
214135;Claim;Incendio doloso Auto;2022-05-07T19:19:19.791861
214147;Claim;Incendio doloso Auto;2022-10-19T19:17:32.791861
214156;Claim;Furto Auto;2022-06-30T19:21:00.792858
214159;Claim;Incidente Auto;2022-05-25T19:16:57.792858
214162;Claim;Furto Auto;2022-07-08T19:21:22.792858
214174;Claim;Incendio doloso Auto;2022-07-29T19:18:08.792858
214177;Claim;Furto in Casa;2022-06-06T19:22:35.792858
214180;Claim;Incendio doloso Auto;2022-04-22T19:19:31.792858
214186;Claim;Furto Auto;2022-12-07T19:19:16.792858
214195;Claim;Incendio doloso Casa;2022-09-19T19:16:57.793859
214201;Claim;Incidente Auto;2022-04-28T19:22:38.793859
214204;Claim;Furto in Casa;2022-03-24T19:17:12.793859
214207;Claim;Furto in Casa;2022-06-01T19:20:54.793859
214216;Claim;Incendio doloso Casa;2022-07-03T19:21:23.793859
214219;Claim;Furto Auto;2022-05-20T19:17:12.793859
214225;Claim;Incendio doloso Casa;2023-01-13T19:19:20.793859
214228;Claim;Incendio doloso Casa;2023-01-12T19:21:03.794859
214243;Claim;Furto Auto;2022-12-11T19:19:47.794859
214246;Claim;Furto Auto;2022-10-03T19:20:26.794859
214252;Claim;Furto in Casa;2022-02-11T19:22:03.794859
214255;Claim;Incidente Auto;2022-11-11T19:18:46.794859
214258;Claim;Incendio doloso Casa;2023-01-22T19:19:49.794859
214264;Claim;Incendio doloso Auto;2022-07-31T19:16:54.794859
214267;Claim;Furto Auto;2022-11-16T19:18:32.794859
214270;Claim;Incendio doloso Casa;2022-12-13T19:17:49.795857
214273;Claim;Incidente Auto;2022-04-26T19:20:27.795857
214276;Claim;Furto Auto;2022-12-17T19:22:19.795857
214279;Claim;Incendio doloso Auto;2022-07-26T19:18:52.795857
214282;Claim;Furto in Casa;2022-02-13T19:21:51.795857
214303;Claim;Furto in Casa;2023-01-18T19:19:10.795857
214309;Claim;Incendio doloso Auto;2022-10-23T19:19:46.796858
214312;Claim;Incidente Auto;2022-12-10T19:22:25.796858
214318;Claim;Furto Auto;2022-05-29T19:20:16.796858
214324;Claim;Incendio doloso Auto;2022-05-10T19:22:10.796858
214333;Claim;Incendio doloso Auto;2022-12-20T19:19:18.796858
214339;Claim;Incidente Auto;2022-03-01T19:21:39.796858
214342;Claim;Incendio doloso Auto;2022-11-15T19:16:49.796858
214354;Claim;Furto in Casa;2022-09-17T19:18:40.797914
214357;Claim;Furto Auto;2022-10-28T19:20:50.797914
214366;Claim;Incendio doloso Auto;2022-08-10T19:21:40.797914
214381;Claim;Incendio doloso Auto;2022-12-06T19:19:03.797914
214384;Claim;Incidente Auto;2022-03-07T19:17:51.797914
214390;Claim;Incidente Auto;2022-04-23T19:20:31.798911
214393;Claim;Furto Auto;2022-06-14T19:19:59.798911
214396;Claim;Furto in Casa;2022-03-04T19:21:38.798911
214399;Claim;Incendio doloso Auto;2022-10-18T19:19:26.798911
214402;Claim;Furto Auto;2022-05-20T19:21:18.798911
214408;Claim;Incendio doloso Casa;2022-09-21T19:20:18.798911
214420;Claim;Incidente Auto;2022-10-31T19:19:13.798911
214432;Claim;Furto Auto;2022-02-25T19:17:41.799911
214441;Claim;Incendio doloso Auto;2022-11-18T19:19:41.799911
214450;Claim;Incendio doloso Casa;2022-06-07T19:18:10.799911
214453;Claim;Incendio doloso Auto;2022-08-27T19:19:24.799911
214462;Claim;Incidente Auto;2022-07-15T19:20:27.799911
214465;Claim;Furto Auto;2022-10-05T19:22:02.799911
214468;Claim;Incendio doloso Auto;2022-03-23T19:19:44.799911
214471;Claim;Furto in Casa;2022-11-04T19:20:52.800914
214480;Claim;Incendio doloso Casa;2022-08-23T19:20:33.800914
214486;Claim;Furto Auto;2022-02-10T19:16:48.800914
214489;Claim;Incendio doloso Auto;2022-11-08T19:18:01.800914
214513;Claim;Furto in Casa;2022-06-28T19:21:20.800914
214516;Claim;Furto Auto;2022-11-24T19:19:24.801911
214525;Claim;Incendio doloso Auto;2022-04-16T19:20:15.801911
214537;Claim;Furto in Casa;2022-04-01T19:18:00.801911
214540;Claim;Incidente Auto;2022-01-28T19:20:03.801911
214552;Claim;Furto in Casa;2022-12-10T19:20:01.801911
214564;Claim;Incendio doloso Casa;2022-11-18T19:18:14.802912
214573;Claim;Incidente Auto;2022-02-20T19:21:10.802912
214576;Claim;Incendio doloso Casa;2022-06-02T19:17:38.802912
214585;Claim;Furto Auto;2022-11-27T19:18:28.802912
214588;Claim;Furto Auto;2022-05-18T19:20:31.802912
214591;Claim;Incidente Auto;2022-10-05T19:21:53.803915
214594;Claim;Furto in Casa;2022-07-22T19:17:10.803915
214600;Claim;Furto in Casa;2022-03-01T19:19:12.803915
214603;Claim;Incidente Auto;2022-07-10T19:21:52.803915
214606;Claim;Incidente Auto;2022-11-26T19:20:16.803915
214609;Claim;Furto in Casa;2022-06-08T19:19:08.803915
214612;Claim;Incidente Auto;2022-12-29T19:19:32.803915
214615;Claim;Furto Auto;2022-05-24T19:17:54.803915
214621;Claim;Incendio doloso Auto;2022-06-25T19:19:41.803915
214627;Claim;Incidente Auto;2022-08-10T19:21:41.804915
214630;Claim;Incidente Auto;2022-12-05T19:19:30.804915
214639;Claim;Incidente Auto;2022-09-15T19:17:09.804915
214645;Claim;Furto in Casa;2022-12-14T19:18:52.804915
214648;Claim;Incendio doloso Auto;2022-12-24T19:21:18.804915
214651;Claim;Incendio doloso Casa;2022-09-09T19:21:27.804915
214660;Claim;Furto in Casa;2022-05-29T19:21:22.804915
214666;Claim;Incendio doloso Auto;2023-01-12T19:20:26.804915
214669;Claim;Furto in Casa;2022-12-01T19:17:22.804915
214672;Claim;Incendio doloso Casa;2022-03-18T19:21:06.804915
214675;Claim;Incendio doloso Auto;2022-02-17T19:19:24.804915
214678;Claim;Incidente Auto;2022-03-29T19:17:39.804915
214684;Claim;Furto in Casa;2022-10-17T19:19:16.804915
214690;Claim;Incendio doloso Casa;2022-12-14T19:19:42.804915
214696;Claim;Incendio doloso Auto;2022-06-13T19:20:41.806419
214699;Claim;Furto Auto;2022-06-15T19:21:10.806419
214711;Claim;Incendio doloso Auto;2022-05-10T19:22:37.806419
214714;Claim;Furto Auto;2022-11-20T19:21:26.806419
214717;Claim;Furto in Casa;2022-03-04T19:17:02.806419
214720;Claim;Furto Auto;2022-05-13T19:17:27.806419
214723;Claim;Incendio doloso Casa;2023-01-12T19:20:08.806419
214726;Claim;Incendio doloso Auto;2022-09-27T19:17:39.806419
214729;Claim;Incidente Auto;2022-08-02T19:22:18.807426
214732;Claim;Incidente Auto;2022-03-24T19:20:21.807426
214747;Claim;Incendio doloso Auto;2022-07-31T19:17:31.807426
214750;Claim;Incendio doloso Casa;2022-02-27T19:19:08.807426
214753;Claim;Furto Auto;2022-05-23T19:17:10.807426
214756;Claim;Incendio doloso Auto;2022-07-27T19:17:55.807426
214759;Claim;Incidente Auto;2022-06-25T19:22:44.807426
214762;Claim;Incidente Auto;2022-12-05T19:21:59.807426
214765;Claim;Furto Auto;2022-07-14T19:19:41.808427
214768;Claim;Furto Auto;2022-01-27T19:21:01.808427
214771;Claim;Furto in Casa;2022-03-12T19:21:26.808427
214780;Claim;Furto Auto;2022-10-20T19:20:53.808427
214792;Claim;Furto in Casa;2022-06-17T19:20:50.808427
214795;Claim;Incidente Auto;2022-06-30T19:20:40.808427
214798;Claim;Incendio doloso Casa;2022-05-30T19:17:48.808427
214804;Claim;Incendio doloso Auto;2022-03-07T19:19:37.808427
214813;Claim;Incidente Auto;2022-07-24T19:19:33.809425
214819;Claim;Furto in Casa;2022-05-11T19:17:55.809425
214822;Claim;Furto Auto;2022-10-22T19:18:59.809425
214825;Claim;Furto Auto;2022-02-14T19:18:18.809425
214828;Claim;Furto in Casa;2022-02-19T19:21:06.809425
214831;Claim;Furto in Casa;2022-05-07T19:19:39.809425
214834;Claim;Incidente Auto;2022-01-31T19:19:54.809425
214837;Claim;Incendio doloso Auto;2022-07-12T19:19:22.809425
214840;Claim;Incendio doloso Auto;2022-06-11T19:19:04.809425
214843;Claim;Furto Auto;2022-09-13T19:18:47.809425
214846;Claim;Incendio doloso Casa;2022-09-22T19:20:40.810429
214849;Claim;Furto in Casa;2022-09-02T19:21:54.810429
214852;Claim;Incidente Auto;2022-03-07T19:17:30.810429
214855;Claim;Incendio doloso Casa;2022-02-08T19:17:00.810429
214864;Claim;Incidente Auto;2022-04-03T19:18:27.810429
214867;Claim;Incidente Auto;2022-03-10T19:19:33.810429
214870;Claim;Incendio doloso Casa;2022-04-18T19:21:29.810429
214876;Claim;Incendio doloso Casa;2022-12-28T19:21:48.810429
214885;Claim;Furto Auto;2022-04-12T19:20:41.811426
214906;Claim;Furto Auto;2022-05-06T19:19:38.811426
214912;Claim;Incendio doloso Casa;2022-12-11T19:22:37.811426
214918;Claim;Furto Auto;2023-01-20T19:17:30.811426
214924;Claim;Incendio doloso Casa;2022-03-28T19:16:59.812425
214927;Claim;Furto Auto;2022-09-07T19:20:17.812425
214933;Claim;Incendio doloso Auto;2022-12-31T19:21:49.812425
214942;Claim;Incendio doloso Auto;2023-01-24T19:19:55.812425
214945;Claim;Incendio doloso Auto;2022-02-22T19:20:26.812425
214948;Claim;Incidente Auto;2022-07-04T19:17:40.812425
214954;Claim;Incendio doloso Auto;2022-09-17T19:18:17.812425
214960;Claim;Incidente Auto;2022-02-22T19:22:24.812425
214963;Claim;Furto Auto;2022-11-09T19:17:31.813430
214966;Claim;Furto in Casa;2022-03-14T19:18:25.813430
214969;Claim;Furto Auto;2022-03-03T19:20:01.813430
214972;Claim;Incidente Auto;2022-09-28T19:16:48.813430
214984;Claim;Incendio doloso Auto;2022-06-16T19:20:42.813430
214987;Claim;Furto in Casa;2022-09-10T19:19:12.813430
214999;Claim;Furto in Casa;2022-09-01T19:19:55.813430
215011;Claim;Furto Auto;2023-01-11T19:18:47.814428
215014;Claim;Incendio doloso Auto;2022-03-21T19:19:08.814428
215017;Claim;Incidente Auto;2022-10-23T19:18:08.814428
215023;Claim;Furto Auto;2022-03-12T19:21:21.814428
215026;Claim;Furto in Casa;2022-10-12T19:20:28.814428
215029;Claim;Furto Auto;2022-11-20T19:21:39.814428
215035;Claim;Furto Auto;2022-11-10T19:18:28.814428
215038;Claim;Furto in Casa;2022-07-04T19:19:12.814428
215041;Claim;Incendio doloso Auto;2022-06-27T19:17:30.814428
215044;Claim;Furto Auto;2022-04-08T19:18:29.814428
215056;Claim;Furto Auto;2022-07-03T19:19:32.815425
215059;Claim;Furto Auto;2022-12-02T19:19:51.815425
